date,date_w,KORCOMP,KOBDY10,KOCBNG3,USSKORW,GSCITOT,A001,USEPUPO,KORCNST,KORMACH,KORMCMP,KORELEC,KORSERV,KORFBEV,KORWHLS,KOUN%TOTQ,KOEMPTOTO,KOEMPMANF,KOEMPCONF,KOEMPWREP,KOPOPACTE,KOHWRWEMP,KOEXPGDSA,KOEXCHINA,KOEXPSCOH,KOEXPMOVH,KOIMPGDSA,KOIMPCONA,KOIMPGDDA,KOEXPPRCF,KOIMPPRCF,KONETTRDF,KOWRCCNSE,KOWRCDURE,KOWRCSEME,KOWRCNODE,KOCREU..A,KOCSMTTOA,KOCONPRCF,KOPROPRCF,KOPPSRM.F,KOCPCOREF,KOCPEXFEF,KOEQUIPTE,KOEQUIMAE,KOEQUITTE,KONEWCONA,KOCONPMTH,KOCONSTRP,KOVALCONA,KOPSMANUG,KOMSCAPGG,KOMSCONGG,KOPIMANUG,KOPICAPGG,KOPICONGG,KOSIAI..E,KOSIAWRTE,KOSIATRNE,KOSIAHOTE,KOSIARRLE,KOSSBFMBE,KOIPALL.G,KOIPMIMAG,KOIPCHXPG,KOIPCOMPG,KOIPVECHG,KOIPXBSBG,KOMPRI30G,KOMPCAPGG,KOMPCONDG,KOMPCONNG,KOMPCONGG,KOCYLEADR,KOROCOINF,KOBSESI.R,KOCOBUSIR,KOBSIBAPR,KOBSISAPR,KOBSIHAPR,KOBSIYAPR,KOBSIFAPR,KOBSIBMPR,KOBSIIMPR,KOBSIBNPR,KOCNFBUSR,KOBSIIMER,KOBSIXMER,KOBSIRMER,KOBSIBNER,KOBSIBCOQ,KOBSIBMAR,KOBSIBNMR,KOBFDSAAF,KOBFXSAAF,KOBFINAAF,KOBSIEMAR,KOBFPRAAF,KOBSIBCEQ,KOBUSINVR,pmiall,pmiout,pmioir,KOCNFCONR,KOCSHHLMR,KOCSHHEMR,KOCSPHIMR,KOCSPSPMR,KOCSECDMR,KOCSECEMR,KOCSEMEMR,KOCSEOHSR,KOCSEOHDR,KODBLNHSA,KODBLNEQA,KODBLNSPA,KOLRLTCO,KOLRLTHH,KOGDP...D,KOCNPER.D,KOCNGOV.D,KOGFCF..D,KOGCFCNSD,KOGCFFNVD,KOEXNGS.D,KOIMNGS.D
2019-11-30,11/22/2019,765.06255,1.687,1.972,707.35493,781.58126,101.458,83.86,454.2230386,651.2265254,851.1004078,982.731522,707.6940936,814.9278171,587.3440857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-11-30,11/29/2019,764.39428,1.63,1.922,707.47094,779.25855,105.488,122.19,451.8740458,651.2131585,850.3201766,980.8460133,707.0664632,814.0647846,587.4537395,3.644711284,1021.401908,840.7155086,762.4130586,819.7814032,1025.114698,370.8682081,1069.286998,1629.112038,451.4260311,479.4963758,1061.470093,1568.407674,1643.90916,462.6050664,467.5349021,455.9126247,463.3757643,455.1769409,474.7537427,463.1812117,1801.630818,1637.981394,459.9956619,460.8863358,474.6235626,459.8346961,460.0459106,455.3876892,450.8659286,464.9187071,1643.675322,943.5960853,1609.732084,1626.496454,461.6110126,461.21458,463.4728988,460.7168189,463.8604962,457.7798989,463.4728988,464.053733,474.3191484,482.1087692,458.9040804,472.0282993,462.399194,461.9073091,463.4728988,458.7006215,465.1099118,455.7029811,475.1087061,456.9543008,463.4728988,460.7168189,461.6110126,457.8826211,461.0157727,95.0,96.0,74.0,80.0,89.0,84.0,82.0,74.0,92.0,75.0,72.0,94.0,84.0,82.0,72.0,91.7,85.9,97.6,97.3,95.6,93.6,97.6,93.4,93.5,93.7,49.43858561,49.32891102,1.05650719,102.0,92.0,95.0,99.0,109.0,73.0,81.0,84.0,94.0,98.0,1229.552891,1304.00323,1403.029092,3.29,2.96,1197.113067,1170.681105,1182.617507,1209.48725,1159.319852,1239.282822,1333.002738,1302.380202
2019-12-31,12/06/2019,764.10122,1.68,1.969,707.85186,782.59777,103.888,134.85,450.4133642,651.5689991,849.818365,980.9800305,707.7599314,813.3710686,587.4790272,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-12-31,12/13/2019,768.25976,1.649,1.962,707.00527,784.04602,102.816,164.4,455.1241844,654.3624034,854.8273166,988.5989348,708.9084677,814.7441692,589.7043971,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-12-31,12/20/2019,769.81108,1.673,1.959,705.56579,785.29327,109.534,141.48,454.8494009,656.6405165,856.9806514,991.4500685,709.705245,813.4690419,591.3530032,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-12-31,12/27/2019,769.81244,1.683,1.944,705.58994,786.92079,106.12,127.92,453.9884719,655.9105192,857.5146956,992.4988247,709.9490719,815.0866101,590.8273137,3.504705717,1022.114096,840.9607981,762.4130586,819.3400232,1025.681691,370.3768067,1072.916058,1632.486475,450.3469631,479.3722293,1068.48157,1583.147968,1647.723755,463.2979887,469.1256135,455.9126247,464.3428898,458.2924577,473.9701079,463.7637376,1806.288175,1636.836787,460.2366259,461.1649152,475.5570987,459.9554447,460.1362948,459.9152114,454.1164856,474.2320024,1710.884585,963.2203626,1591.20233,1652.185484,464.5351976,465.6813419,464.9187071,458.9040804,460.2165677,456.7468319,463.5699391,463.7637376,475.272775,482.9113417,461.0157727,474.3191484,463.5699391,464.8229675,466.2495253,458.7006215,467.7490848,461.8086411,478.5797809,462.6931678,469.3181063,463.2785353,465.2053772,458.4967479,461.6110126,95.0,96.4,76.0,81.0,91.0,85.0,83.0,74.0,93.0,78.0,73.0,93.0,82.0,84.0,74.0,89.6,85.3,96.7,93.8,96.3,92.9,95.4,94.0,91.6,93.4,50.09122457,50.55128347,1.03165272,101.6,92.0,94.0,98.0,109.0,74.0,82.0,84.0,95.0,99.0,1230.898883,1304.195018,1402.839801,3.36,2.98,1198.084019,1169.401132,1182.843851,1211.609861,1160.492426,1243.394609,1334.273246,1302.732458
2020-01-31,01/31/2020,765.87043,1.558,1.899,708.67129,774.55628,90.09,122.2,445.9913173,647.6603064,854.8734493,992.3484769,709.2357566,810.0176621,585.8190264,3.478108581,1022.401187,840.3128235,758.781722,819.1186005,1025.941222,369.8829785,1067.134929,1608.164233,450.0920165,458.4048689,1066.2378,1575.884597,1640.874831,462.6148592,468.3056725,454.5207845,460.5170186,452.5044142,470.3203926,460.9162207,1802.250809,1630.859815,460.6069781,461.5318517,477.0176021,460.1061758,460.3568905,450.7557357,445.4347296,464.3428898,1612.825982,906.9813137,1564.930584,1612.70551,460.4169686,462.2027303,459.6129441,461.4129927,461.0157727,459.0056548,465.9658371,463.5699391,487.2139217,483.2305759,462.4972813,468.6750173,463.8604962,460.7168189,457.6770711,453.7961436,463.9571613,461.3138356,479.1234729,460.9162207,460.0157644,462.0058798,461.4129927,458.8024027,461.9073091,98.0,95.7,75.0,79.0,91.0,85.0,83.0,76.0,93.0,73.0,74.0,94.0,85.0,84.0,75.0,89.5,85.0,95.2,94.1,92.3,95.5,95.2,94.3,91.5,95.2,49.7589524,50.05644428,1.011699762,105.4,93.0,97.0,101.0,110.0,78.0,87.0,88.0,97.0,98.0,1232.377612,1305.266876,1403.257487,3.32,2.95,1197.338998,1165.445332,1183.635922,1209.973638,1159.326626,1240.690269,1334.659593,1300.861419
2020-01-31,01/03/2020,768.5455,1.555,1.858,706.12915,787.64662,102.9575,108.1,452.7316747,654.4674145,856.2183765,990.9781206,709.5454019,814.1131534,591.1230154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-31,01/10/2020,769.9113,1.706,1.991,705.5287,784.61468,104.006,74.58,447.9493578,653.3832442,859.0794893,996.9589382,711.8315997,811.8290503,590.579772,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-31,01/17/2020,771.89388,1.741,2.01,705.74159,783.84695,110.396,77.76,452.8181144,654.872041,861.2252431,999.5634553,713.7930053,816.9452504,592.3533612,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-31,01/24/2020,771.6964,1.704,2.006,706.493,778.91995,108.96,48.48,452.4610678,654.5708791,861.205236,999.0875983,712.8616227,815.401141,593.1183616,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-02-29,02/21/2020,767.91775,1.443,1.782,709.59512,776.86707,89.036,106.59,442.9744796,646.4354632,858.7897664,998.4389429,711.1455019,813.3431843,584.7392078,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-02-29,02/28/2020,759.43863,1.333,1.707,709.03435,765.79414,76.794,172.45,436.3226005,641.1522658,849.5730507,988.1910432,702.9548043,806.4221295,578.1977322,3.427787934,1022.081338,840.2679805,757.6097341,818.1160858,1025.569252,368.6376324,1061.917427,1599.309157,451.5464273,450.5239347,1051.805806,1552.624072,1632.25048,463.5214307,466.8614359,453.6462988,455.3876892,443.5567402,453.2599493,461.7098757,1790.461894,1629.076048,460.6768907,461.204649,478.3734694,460.2867537,460.5869941,460.4169686,458.4967479,465.8710953,1619.325702,943.2683603,1587.159698,1612.594715,455.9126247,459.6129441,454.0098189,461.9073091,457.2646994,454.4358047,462.4972813,459.7138014,471.7605615,460.4169686,464.5351976,464.1502115,460.9162207,457.2646994,457.4710979,457.7798989,430.2712828,462.5952725,482.4835696,456.8506202,441.6428061,459.7138014,454.3294782,459.1071262,461.4129927,90.0,86.7,65.0,70.0,89.0,79.0,78.0,65.0,92.0,64.0,76.0,93.0,88.0,88.0,74.0,83.1,77.6,80.8,79.6,85.4,89.5,95.4,88.1,94.1,95.7,48.7072211,44.43713813,0.9563326138,97.9,91.0,93.0,97.0,106.0,66.0,76.0,81.0,96.0,98.0,1233.290968,1305.975664,1403.665171,3.19,2.9,1196.249698,1163.077044,1183.668215,1210.346496,1159.914875,1240.722358,1331.26318,1297.668161
2020-02-29,02/07/2020,770.16298,1.601,1.874,708.3715,773.74706,85.432,130.27,450.4133642,650.1785043,860.2599948,999.1114657,712.1325149,812.4846657,589.2030877,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-02-29,02/14/2020,771.58325,1.653,1.913,707.61976,775.75532,88.96,71.98,448.0287004,650.8307033,862.4401399,1001.957716,713.1242771,815.6819989,590.7892703,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-03-31,03/06/2020,762.08129,1.37,1.692,708.06997,761.92305,73.646,132.5,437.6762805,643.0316074,852.7537504,992.5130153,707.151394,810.3612239,581.2307976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-03-31,03/13/2020,747.95481,1.57,1.81,709.98456,746.46084,70.628,330.85,418.7986685,620.4012159,838.6843019,979.5865036,695.9626406,796.9800397,566.4695086,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-03-31,03/20/2020,735.63757,1.611,1.945,713.4851,733.27929,64.852,633.51,403.8303171,607.2652752,826.902666,968.8562636,686.3667541,789.5815823,554.0282672,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-03-31,03/27/2020,744.87589,1.532,2.039,710.06293,733.2638,75.702,557.18,413.2763672,616.0954125,835.8483468,976.2366287,692.8165565,796.5198291,561.1849918,3.839810698,1019.694044,839.8184405,758.0699752,816.820293,1023.609519,364.5449896,1074.002495,1618.046022,466.2022998,481.818259,1064.074396,1575.122606,1653.779234,461.9171706,461.3634264,454.7752915,454.2230386,455.2823706,438.7014176,458.4967479,1789.040579,1633.635867,460.4570006,460.3168183,473.2067119,460.1864729,460.2667056,460.5170186,460.2165677,461.4129927,1631.432266,939.6902923,1632.517063,1633.966212,462.2027303,461.9073091,462.5952725,460.4169686,460.9162207,458.5987367,456.9543008,456.3305982,451.1957804,440.1829262,461.3138356,459.511985,459.1071262,462.1043535,454.7541073,461.1152258,468.7671407,461.8086411,480.3780032,462.2027303,467.4696249,458.7006215,461.6110126,459.0056548,460.4169686,69.0,71.1,54.0,57.0,91.0,71.0,68.0,56.0,87.0,53.0,69.0,92.0,82.0,82.0,68.0,62.1,69.8,59.4,71.5,76.5,77.3,81.3,76.0,80.2,91.8,44.16021443,38.48803912,0.8651850504,79.3,83.0,83.0,87.0,93.0,38.0,62.0,64.0,90.0,99.0,1235.634395,1306.685194,1405.719971,2.94,2.88,1195.148522,1163.909741,1185.391397,1212.891111,1160.788105,1245.534226,1331.013282,1302.382137
2020-04-30,04/03/2020,745.32374,1.548,2.1,712.0129,738.44502,79.378,540.5,423.4106505,619.9656884,835.8352196,973.3824932,695.8201214,807.2595286,560.4882526,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-04-30,04/10/2020,752.8708,1.444,2.092,709.96558,735.23296,80.492,461.87,430.9187088,628.3984896,843.3087407,978.7214376,699.8062054,809.2120097,571.538161,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-04-30,04/24/2020,754.38082,1.546,2.201,711.52734,718.65409,78.708,562.5,437.9272846,629.5505825,844.4007256,978.9300419,704.7169335,815.3956768,574.143144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-04-30,05/01/2020,757.43326,1.518,2.218,711.0639,720.55632,86.28,516.72,443.0816799,633.3741333,846.4195287,980.8046564,707.0707115,818.3310798,581.7735965,3.912901706,1018.572986,838.7539983,756.7345676,817.0751424,1022.560728,358.6292865,1049.875128,1613.313154,441.4977735,430.2171409,1054.356647,1574.456516,1645.969757,459.7339607,455.5454594,460.0760477,457.5741375,458.4967479,451.8522379,458.9040804,1791.626195,1629.316388,460.0157644,459.4412529,457.4195382,460.2466534,460.3067978,460.7168189,458.1901559,467.3762977,1596.966826,931.1903687,1618.162701,1624.466786,457.0578741,462.6931678,456.9543008,461.9073091,460.5170186,462.9862799,456.7468319,455.9126247,450.2029427,452.3960131,460.2165677,456.5389316,457.6770711,458.4967479,465.0143552,454.3294782,456.1218298,461.1152258,477.2089569,463.4728988,454.8599834,462.3010104,460.0157644,459.0056548,459.511985,61.0,66.4,51.0,55.0,92.0,70.0,66.0,52.0,80.0,50.0,53.0,86.0,66.0,68.0,52.0,57.5,57.2,61.1,68.1,67.8,71.1,73.1,69.5,58.9,74.8,41.61165167,33.97960379,0.7165577414,71.5,77.0,79.0,83.0,87.0,31.0,59.0,58.0,87.0,102.0,1237.653837,1307.803169,1407.866897,2.77,2.89,1193.430712,1164.212392,1184.769953,1211.815993,1159.65253,1243.460635,1319.683892,1296.876605
2020-04-30,04/17/2020,755.72274,1.438,2.148,710.35194,730.04026,80.365,573.7,435.9781026,630.1391116,846.3254295,982.8294607,703.4088326,811.1039847,573.3406,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-05-31,05/08/2020,757.34388,1.426,2.182,710.64422,727.53295,82.2375,488.53,441.6669578,634.1769244,845.9394573,979.5261825,712.9257484,820.8361024,580.4893976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-05-31,05/15/2020,756.3865,1.383,2.176,711.73596,728.52358,91.83,374.22,437.6385755,633.4770523,844.9216232,977.8611735,714.4383502,828.2311011,577.622716,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-05-31,05/22/2020,758.58548,1.347,2.165,712.33988,732.90695,93.986,418.96,440.0725712,636.4957276,846.8458726,979.8168703,719.0992488,826.7094595,578.7265412,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-05-31,05/29/2020,761.5594,1.374,2.158,711.60613,735.93556,97.04,426.28,445.7018145,641.0125539,850.0323698,983.3992769,721.0508213,825.0489525,580.2420445,4.32329476,1018.949322,838.7312271,759.0346946,816.6216269,1023.372611,366.0994251,1045.893785,1618.983335,452.8828953,396.6321779,1045.339851,1570.469917,1646.225257,460.2165677,459.4816774,465.0717001,461.8086411,463.1812117,466.4382046,459.511985,1799.007833,1634.542571,459.9554447,459.4715728,444.8516376,460.5370166,460.4469941,456.8506202,458.1901559,452.7208645,1643.776762,942.1816118,1622.749493,1623.42799,448.7512143,451.3054897,453.7961436,462.4972813,459.0056548,459.1071262,458.394655,459.3097605,452.8289142,464.2465971,459.8145571,457.9852378,456.3305982,450.4244267,452.6126979,455.9126247,429.8645026,457.7798989,476.8608742,451.8522379,441.8840608,457.8826211,453.1523646,459.0056548,458.7006215,64.0,67.7,53.0,52.0,95.0,71.0,66.0,49.0,80.0,56.0,50.0,79.0,56.0,60.0,50.0,67.8,63.5,80.8,74.2,72.0,76.8,84.9,78.4,59.4,70.6,41.26068822,35.4197886,0.6997623717,78.4,79.0,85.0,87.0,91.0,36.0,67.0,63.0,88.0,100.0,1238.697611,1308.911327,1409.004713,2.83,2.81,1193.132423,1163.29766,1185.272571,1209.100649,1158.547482,1238.008809,1315.510264,1293.001087
2020-06-30,06/19/2020,766.91777,1.38,2.23,710.00148,741.55688,97.998,450.64,442.4367475,646.0154814,856.8266462,988.2449803,723.7785381,831.083055,583.5336914,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-06-30,06/26/2020,766.6058,1.327,2.22,709.33382,738.60228,98.906,260.33,440.1829262,642.6294264,856.8346276,988.4329707,726.5149964,831.2981791,580.3989735,4.191466475,1019.320505,838.1144347,759.8399329,816.1945799,1023.602348,367.3765816,1057.679092,1625.290972,454.4995463,431.2676557,1048.555959,1575.497138,1648.917633,460.7966273,461.9171706,463.6668853,463.9571613,468.6750173,468.3981366,459.8145571,1797.500856,1634.191721,460.2265973,459.9856091,450.7005937,460.6968568,460.5370166,461.3138356,462.0058798,459.1071262,1684.161038,940.9600983,1615.523092,1638.569259,457.5741375,457.4710979,464.6312129,462.6931678,458.7006215,456.3305982,459.6129441,460.6169686,456.1218298,465.58633,459.9152114,457.7798989,459.1071262,456.9543008,456.5389316,461.0157727,450.5349851,463.8604962,477.0194674,456.8506202,463.7637376,461.8086411,462.399194,459.511985,458.9040804,68.0,73.5,56.0,57.0,95.0,75.0,70.0,51.0,82.0,60.0,53.0,80.0,50.0,54.0,56.0,74.6,74.3,74.1,76.8,78.7,77.6,83.7,82.6,69.2,77.0,43.39226458,40.07634946,0.7373637596,82.7,84.0,87.0,88.0,93.0,44.0,70.0,65.0,91.0,99.0,1239.150436,1309.513112,1409.250884,2.75,2.67,1193.857637,1164.905114,1184.682165,1210.652627,1158.111974,1242.979728,1318.482707,1295.428632
2020-06-30,06/12/2020,766.49565,1.388,2.21,709.32136,737.38939,97.148,293.12,443.0102258,644.8620371,856.5007642,987.382957,723.1713831,829.6676188,580.814249,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-06-30,06/05/2020,768.79376,1.452,2.224,709.18295,741.61644,98.106,235.07,450.3026712,648.3137932,858.2325286,992.0547206,721.8851098,826.3226965,586.3915226,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-07-31,07/03/2020,767.43434,1.387,2.239,708.96017,743.14288,99.552,412.01,442.5205849,644.3670101,857.1175567,989.0409912,731.8353855,832.3173882,580.4773458,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-07-31,07/10/2020,767.33394,1.397,2.237,709.05934,744.29185,106.798,259.27,441.1828126,644.6370401,856.5661399,987.9322926,739.389674,836.4547712,577.0007074,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-07-31,07/17/2020,769.67534,1.348,2.214,709.33548,743.92508,104.382,555.06,446.4988155,646.7217244,859.6926313,990.6408283,735.1825526,833.6713937,580.3235576,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-07-31,07/24/2020,769.64126,1.305,2.189,709.1401,745.26617,103.198,290.25,445.910341,652.1195337,860.4227401,990.5212564,733.8264158,832.2829012,577.7373647,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-07-31,07/31/2020,771.84055,1.296,2.177,708.51397,744.62723,104.294,384.08,445.190245,658.1069003,863.0805765,995.5260407,736.7853764,833.1217767,578.3363537,4.168901284,1019.630641,837.7701213,761.529834,816.905315,1023.885203,367.1224519,1066.394622,1627.733476,454.4251771,470.6100905,1056.744238,1575.22358,1656.476668,460.8763721,461.0854002,461.5318517,459.4109239,455.8078578,464.2465971,459.511985,1801.725057,1636.853479,460.1463324,460.2065371,456.9232079,460.4770106,460.6868743,463.4728988,467.4696249,450.9760001,1648.108128,954.959445,1618.974669,1621.792225,459.2084946,459.9152114,464.4390899,461.8086411,460.0157644,463.2785353,460.7168189,459.9152114,458.0877493,468.7671407,462.399194,459.4109239,460.3168183,459.1071262,452.5044142,457.6770711,466.3439094,459.8145571,478.6915744,460.8165695,470.7726774,462.3010104,465.1099118,460.1162165,459.3097605,77.0,81.3,62.0,63.0,90.0,79.0,76.0,59.0,82.0,65.0,55.0,83.0,53.0,59.0,59.0,84.6,83.1,85.7,84.5,86.0,82.5,88.3,87.1,73.5,78.4,46.86044653,44.81603351,0.8653639269,85.1,85.0,87.0,90.0,95.0,49.0,70.0,65.0,91.0,100.0,1239.438124,1310.471088,1409.969058,2.74,2.62,1195.208355,1165.208101,1185.801996,1211.255762,1157.39143,1246.032487,1327.712911,1299.570114
2020-08-31,08/07/2020,776.2881,1.319,2.174,708.10193,746.03206,110.594,276.7,447.8812997,658.6130275,868.0017574,996.3333989,740.3085466,838.2708201,578.5823185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-08-31,08/14/2020,778.634,1.396,2.195,707.92181,747.40493,105.868,345.8,449.3344371,666.9612297,869.5024683,996.6809709,740.5301115,838.7193839,587.6895092,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-08-31,08/21/2020,774.26581,1.41,2.204,708.35724,747.74538,98.1925,286.03,441.340417,665.6122229,865.3715108,992.2827328,738.6520414,834.1984677,580.8562822,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
