,KOUN%TOTQ,KOEMPTOTO,KOEMPWREP,KOPOPACTE,KOHWRWEMP,KOIMPCONA,KOWRCCNSE,KOWRCDURE,KOWRCSEME,KOWRCNODE,KOCREU..A,KOCSMTTOA,KOCONPRCF,KOCPCOREF,KOCPEXFEF,KOMSCONGG,KOPICONGG,KOSIAI..E,KOSIAWRTE,KOSIAHOTE,KOMPCONDG,KOMPCONNG,KOMPCONGG,KOBSIHAPR,KOBSIBNER,KOBSIBNMR,KOBSIEMAR,KOCNFCONR,KOCSHHLMR,KOCSHHEMR,KOCSPHIMR,KOCSPSPMR,KOCSECDMR,KOCSECEMR,KOCSEMEMR,KOCSEOHSR,KOCSEOHDR,KODBLNHSA,KOCALL.,KOLRLTHH,KOUS$...,KOCNPER.D,KOEXPGDSA,KOEXCHINA,KOIMPGDSA,KOEXPPRCF,KOIMPPRCF,KONETTRDF,KOPROPRCF,KOPPSRM.F,KOEQUIPTE,KONEWCONA,KOVALCONA,KOPSMANUG,KOPIMANUG,KOIPALL.G,KOCYLEADR,KOROCOINF,KOBSESI.R,KOCOBUSIR,KOCNFBUSR,KOBSIXMER,KOBSIBCOQ,KOBFDSAAF,KOBFXSAAF,KOBSIBCEQ,KOGDP...D,KOCNGOV.D,KOEXNGS.D,KOIMNGS.D,KOEMPMANF,KOEMPCONF,KOIMPGDDA,KOEQUIMAE,KOEQUITTE,KOCONPMTH,KOCONSTRP,KOMSCAPGG,KOPICAPGG,KOSIARRLE,KOSSBFMBE,KOIPMIMAG,KOMPRI30G,KOMPCAPGG,KOBSIIMPR,KOBSIIMER,KOBFINAAF,KOBUSINVR,KODBLNEQA,KOLRLTCO,KO3YEARC,KOSHRPRCF,KOGFCF..D,KOGCFCNSD,KOGCFFNVD,KOBSIBAPR,KOEXPMOVH,KOEXPSCOH,KOIPCHXPG,KOIPCOMPG,KOIPVECHG,KOIPXBSBG,pmiall,pmiout,KORFBEV_agg,KORWHLS_agg,KORMCMP_agg,KORELEC_agg,KORCNST_agg,KORMACH_agg,A001_agg,GSCITOT_agg,KOBDY10_agg,KOCBNG3_agg,KORCOMP_agg,USSKORW_agg,USEPUPO_agg
2015-09-30,-0.196,0.224903367,0.368404755,0.025716858,-0.177346946,0.372109936,1.580168319,2.521699645,-0.946976774,2.234729869,1.425235062,1.846542653,-0.252392604,-0.179675575,-0.231920829,-3.319081959,-1.278343963,0.316622956,1.922163378,1.645160489,-6.198325615,0.314630569,-1.956280366,1.0,2.0,1.9,3.4,1.3,1.0,1.0,0.0,1.0,2.0,1.0,3.0,1.0,2.0,1.590225992,0.0,-0.02,0.478878683,2.075704184,10.48919984,10.13952557,-0.66844885,-0.796595543,-0.613498857,1.559356834,-0.434423521,-6.027210082,6.525255187,71.57279381,5.110478297,-0.604840554,0.33094349,1.271203559,0.471143392,0.895862654,0.0,0.3,2.0,5.0,3.2,9.1,7.1,1.6,5.890703047,-0.820241691,-2.82041575,4.942217888,0.000612,-0.238164714,4.444451133,0.787848757,22.07766863,6.902890471,-17.85434404,-3.487166028,-5.381415281,-5.025108481,0.196463717,1.462931002,9.650773957,-3.925737744,1.0,0.0,2.9,0.4,1.180258255,-0.01,0.056,1.092140046,8.800714437,12.09004402,8.243747897,,,,,,,,,,-0.04480293925,-0.006897198,0.0031667095,0.015718112,-0.0064867037499999,-0.0324915207499999,3.506,-2.660940673,-0.181,-0.0405,2.988828639,-1.476695212,89.1875
2015-10-31,-0.025328131,0.015229393,-0.744505964,-0.011020701,-0.748835129,2.048211646,2.54297838,6.224230888,4.919785596,-0.221239028,2.219152112,2.71012807,0.0,0.211349545,0.105485242,1.847830843,-1.176484158,0.420610504,1.294194271,0.077669907,0.614441257,-0.841224729,1.771608106,-1.0,0.0,1.9,-2.2,2.6,1.0,1.0,1.0,1.0,8.0,3.0,-1.0,1.0,-1.0,2.13004056,0.0,-0.05,-3.13621424,,-0.184978088,3.648842117,6.235856018,-3.887482301,-3.145737759,-0.046897717,-0.686501552,-4.559439309,0.533904098,-64.97696895,-2.697244648,0.403633242,-1.10743103,-0.739570196,0.351906522,0.777349833,1.0,4.6,0.0,0.0,0.5,1.8,2.5,0.5,,,,,0.517496018,-1.03700286,9.786660539,3.090753746,-6.967014886,-3.897636209,49.55340632,0.81559129,-1.330933137,1.739174271,0.489477238,-0.728790316,-7.08209133,0.854300402,1.0,0.0,-1.9,3.9,1.601668768,0.01,0.036,3.339755524,,,,73.0,486.6,392.6,456.2,428.5,477.7,493.4,49.1,48.7,-0.0001956514,-0.0395052862,0.0517218108,0.0830692468,-0.0071943964,0.0345539768,4.576,0.009950731,0.003,0.0825,3.676114511,-3.604452835,56.99400000000001
2015-11-30,0.071901838,-0.02665296,-0.325268745,0.044075517,-0.386469065,-7.724526104,-1.540184461,-1.363939309,-2.10534092,-1.225642084,-2.157382968,0.024613151,-0.189713379,0.042216359,0.052700923,-1.847830843,0.707550122,-0.420610504,-2.099027589,-0.544960477,-2.873984212,1.467531578,-0.277649415,2.0,0.0,-6.5,0.4,0.6,0.0,0.0,1.0,2.0,-2.0,-2.0,-1.0,-1.0,0.0,0.829884728,0.0,0.1,0.329544024,,2.129329413,-7.323648635,-7.667053123,-1.08876355,-1.735760078,-0.677777235,-0.397406923,-0.143132422,-9.254510307,18.0198067,-3.015381876,-1.113935569,-0.670393572,-0.425080343,0.233918235,0.110558331,-1.0,-2.9,0.0,-3.0,1.5,-2.5,-3.8,0.9,,,,,-0.47786499,-0.323997243,-9.72286977,-5.014978369,-19.582698,-6.184192517,-12.75375811,-2.837719015,-4.866836891,-0.648650923,1.45421855,-0.94488892,-2.657657468,-1.715962028,-3.0,1.0,1.9,-2.6,1.163722929,-0.01,0.036,-1.865057641,,,,69.0,485.0,388.4,455.7,424.6,475.6,491.9,49.1,48.2,-0.0295376664999999,-0.06675960675,0.012467361,0.02208669625,-0.1127009127499999,0.0738092395,1.373,-8.172919323,0.163,0.182,-0.292213885,1.58997997,51.59
2015-12-31,-0.091546327,0.508984272,1.14117859,0.414094441,0.33660568,9.86740402,1.540184461,4.396312342,-0.185185238,0.670393572,1.809677846,5.369644378,0.294954391,0.200284682,0.221041088,-2.063778945,-6.681294273,1.152448585,0.302572092,-0.7050558,-5.507464563,0.311688564,-3.393351026,-2.0,-2.0,7.4,1.2,-3.4,-1.0,-2.0,-1.0,-3.0,-4.0,-5.0,-5.0,0.0,1.0,1.633241072,0.0,0.07,1.744292808,7.413554437,-4.397434522,-5.497045455,4.06497772,0.068396114,-1.079279089,-0.132325161,-0.230801613,-2.52161079,4.231620473,-31.38335332,9.29014589,-0.920722617,-0.336889707,0.742708984,0.0,0.110436234,-3.0,-1.4,-2.0,0.0,-0.7,1.3,-1.0,3.8,3.079521616,7.282610861,8.5411883,12.12652384,-0.172078954,1.693624976,-3.611672722,-2.078596776,20.08954146,13.71438925,-33.54166399,-1.402547535,4.13333727,1.720472545,1.053145205,-1.060455325,8.4127368,-3.026097178,0.0,-2.0,-0.9,1.6,1.765101352,0.06,0.055,-1.551148148,-0.835952545,3.635047842,-11.3186848,,,,,,,,,,0.03266339925,-0.02001204125,-0.01199742375,-0.02138970375,-0.09664174425,0.02779083225,-13.893,-8.477406478,-0.21,-0.0655,-2.028872618,1.303278859,74.0275
2016-01-31,-0.12146372,-0.178229508,-1.186373526,-0.303990565,-0.292073386,-8.473199821,0.0,-10.31063212,0.370028174,4.783520627,0.173286793,0.421810578,0.168155584,0.357406036,0.472020596,-1.277389632,7.73332034,-1.574835697,-0.403633242,1.17234637,1.896964099,-1.779220142,-0.288046287,2.0,-2.0,-8.7,-1.3,-2.7,-1.0,-2.0,-1.0,0.0,-7.0,-6.0,-7.0,-1.0,0.0,0.079902083,0.0,0.05,2.479580764,,-15.594606,-14.77214706,-12.41529052,0.389940053,-1.55008943,0.481201098,-0.54765803,-5.040163138,-4.465538709,11.46732985,-6.437072353,-1.44930073,2.773333594,-1.169603976,0.116754246,0.0,0.0,-1.6,-1.0,-2.0,-0.9,-12.2,-4.5,-2.0,,,,,0.283408629,-0.073357254,-8.257345553,-4.048171792,-4.445176257,-41.64708035,-49.76266996,-1.709443336,2.184552893,-2.046382665,-2.409755158,-0.213447253,-4.016381343,1.573287122,3.0,-1.0,-1.4,-3.5,0.73159283,-0.05,0.038,-2.543142244,,,,67.0,465.3,375.7,455.4,422.5,475.4,489.3,49.5,49.4,0.0567928284,-0.0158271426,-0.0425001138,-0.080878007,-0.0036092904,-0.0656404904,-0.3915,-5.683039725,-0.11,-0.0745,-3.285572306,2.932393589,68.42
2016-02-29,0.609933819,-0.201364024,-0.120506209,0.435555105,0.070769844,-12.17599195,-1.762160135,3.257617043,-1.48839957,-4.117591418,2.234444197,2.230511327,0.429612438,0.25151973,0.229957246,2.090035188,1.385703466,1.157298556,-0.710302327,0.310318325,1.218041856,1.467531578,1.432005377,0.0,-1.0,0.0,0.0,-2.3,0.0,0.0,-2.0,-2.0,-3.0,-3.0,1.0,0.0,-1.0,-0.176979782,0.0,-0.07,1.296410911,,-0.930613301,-9.262864647,-7.14057072,0.794654826,1.560624062,2.316705928,0.0,-8.309747767,0.46729057,20.18521048,3.057574381,1.243539341,1.196316606,1.169603976,0.0,0.110314407,-1.0,-2.8,-2.0,3.0,-5.3,0.0,0.0,-10.3,,,,,-0.166253474,-1.383615954,-3.992107504,3.110298563,-6.214533354,0.490637995,24.74660915,3.111990871,-3.543437299,-0.326975768,0.777457755,0.956945102,2.233822505,-0.097608597,-1.0,2.0,-0.3,0.5,0.787759943,0.0,0.019,0.240289298,,,,63.0,464.0,369.3,457.7,422.1,475.5,495.0,48.7,47.2,-0.0766874055,0.00397990025,-0.00550254075,-0.00227909375,0.05734030875,-0.01969298675,0.402,-1.461472806,-0.23,-0.1245,1.283364877,3.29565634,60.94
2016-03-31,-0.208784856,-0.152241789,-0.76158625,-0.373216679,0.173569542,15.90830921,2.089135903,4.634517518,0.839948942,1.427811186,-0.945668793,-0.647364336,-0.261739143,0.073240914,0.135635683,3.533936645,1.93078116,0.313316183,2.613214028,-0.933858927,4.882859688,2.46672322,4.539918093,-1.0,-1.0,-0.5,-2.4,2.3,1.0,1.0,1.0,0.0,4.0,7.0,1.0,1.0,1.0,0.683984301,0.0,0.03,-2.42283921,0.60480635,17.98368541,18.71645008,13.39786739,-1.223672645,0.094761787,0.77871311,-0.063384748,-0.07750937,0.928080907,-7.720911491,4.958215311,1.329942876,0.539084863,0.632246574,0.349447065,0.110192849,1.0,4.0,0.0,-1.0,-4.5,15.8,7.7,2.8,1.536935999,7.860641879,2.937122408,-3.963540726,-0.185530633,-0.583851486,17.13634008,1.635550477,-1.816167967,27.74537439,35.60999118,-1.308429881,0.124300824,-3.104462168,-1.266456284,1.366285048,2.86838385,0.971824947,0.0,1.0,-2.4,0.6,0.546113312,0.03,-0.001,4.048593689,4.08360155,13.08122607,-10.10225362,,,,,,,,,,-0.031934455,0.01346109025,0.05308183075,0.07423684375,0.0156259547499999,0.05724310225,6.04675,1.433592024,-0.034,-0.0375,1.828363144,-6.142175352,42.7175
2016-04-30,-0.13438711,0.003808871,0.617978537,-0.135727539,-5.124041176,1.50033703,-0.436205708,-3.107770305,0.740744128,0.21786501,4.206040769,1.155516539,0.188521212,0.18808783,0.177092603,-1.928192955,-0.790517951,0.416233691,1.379332213,0.701210509,-7.003656957,-0.917905476,-3.878602504,-1.0,4.0,5.5,1.6,1.7,0.0,1.0,0.0,1.0,5.0,4.0,3.0,-1.0,1.0,1.816931707,0.0,-0.07,-3.485359548,,-4.569832077,-8.061594784,-2.907837284,-2.985296315,-1.848167316,-1.795545683,0.253298288,3.479716153,-0.46296379,-0.247470005,-2.817752132,-0.611622702,-1.735401469,-0.421053254,0.348230184,0.110071558,3.0,2.4,4.0,1.0,7.3,-1.6,-1.3,1.3,,,,,-0.560764582,0.151676571,-7.236591681,-2.93965906,5.893867881,-3.753352856,13.0504181,-5.90970967,-1.754430965,2.006756305,1.072657774,-1.154868478,-2.47860997,-7.32156461,-1.0,-1.0,-1.0,-1.8,1.156297528,-0.05,-0.009,-0.085213038,,,,70.0,477.3,385.2,456.5,425.3,474.0,481.5,50.0,49.8,-0.0391981058,-0.0210542572,0.0173683987999999,0.0068537775999999,0.0243239932,0.0428048486,-10.898,10.06788884,-0.0215,-0.037,0.778623258,-1.180234888,56.016000000000005
2016-05-31,-0.06187024,0.152235995,0.073301071,0.088060474,4.406134168,-2.250072781,1.302950029,2.862672143,1.37427724,0.542594929,0.379065261,1.367346203,0.062761508,0.177314258,0.228714103,-0.265839767,1.574835697,0.103788281,-1.280175041,-0.857705063,0.164744683,3.226086222,2.05039802,2.0,4.0,1.44,-0.96,-2.5,0.0,-2.0,-1.0,-1.0,-4.0,-6.0,-8.0,-1.0,-1.0,2.09259499,0.0,-0.01,2.069913748,,-3.335712877,3.223674388,1.946613553,2.377630033,3.404090732,-0.643148976,0.115880972,3.096831401,1.268028518,-17.17628439,1.946890155,1.622753662,-0.328767419,1.257878221,0.46242857,0.548547728,-2.0,-0.7,3.0,5.0,1.8,-1.97,2.0,3.5,,,,,-0.12296761,0.665651973,0.219743158,-2.049499103,9.176965683,3.858372171,-8.483171835,8.509670419,2.00257005,2.075443147,-0.388727409,2.913837781,3.185679769,8.188204603,1.0,0.0,2.2,2.7,0.955632588,0.0,-0.02,-0.540535062,,,,71.0,474.9,394.1,460.0,427.4,478.4,492.4,50.1,50.3,0.017545477,-0.0418129614999999,-0.017917449,-0.00998826975,-0.0415659787499999,0.0218879535,-2.282,4.198202042,-0.033,-0.0095,-1.792798403,3.329019649,34.0575
2016-06-30,-0.024269556,0.29619525,0.36802826,0.271032653,0.038538491,2.809123853,0.752287266,3.2591901,-1.005952699,0.431966114,-0.463042617,3.320752995,-0.020916126,0.083333338,0.020766276,-2.606889197,-3.984590855,0.517331728,-0.198412764,0.156494555,-2.247285585,-2.206709403,-2.238899489,-2.0,-2.0,-7.14,0.17,-0.5,0.0,0.0,0.0,0.0,-2.0,-2.0,1.0,1.0,0.0,2.518114334,-0.25,-0.1,-0.086250705,3.136478976,12.90956927,2.528225777,2.584850709,0.157170956,0.763835258,-0.920626512,0.241863518,2.862790922,6.539725885,14.65221576,5.750129376,-0.605450891,-0.550359122,0.415801015,0.230414848,0.436681917,0.0,1.5,0.0,-3.0,-1.8,-0.24,1.53,-1.3,4.98266813,2.194163745,4.10807825,12.49093133,-0.384889393,0.286797145,4.36916595,5.79701022,7.76905688,6.310581464,-3.737253357,-3.355393992,-0.372439909,2.350535567,0.485673611,-0.51413995,5.299083662,-3.512556228,-2.0,1.0,0.0,-1.5,0.709388299,-0.14,0.009,-0.660135183,10.68465038,6.703753862,18.89433059,,,,,,,,,,-0.0655041175,-0.04486376925,0.02411937725,0.078102695,-0.06360239675,0.0017492505,-6.333,0.184712836,-0.349,-0.245,0.495993111,-2.137228281,127.3225
2016-07-31,0.075537265,0.162912764,0.551539807,0.23746472,-0.061304657,-10.03402309,-2.603183872,-10.9062265,0.183654781,0.0,0.230303342,1.270059026,-0.188442267,-0.239770769,0.21778593,-3.427848346,5.094480162,-0.103252461,-0.497761107,1.859077555,-4.916902381,-1.532988631,-3.552942115,0.0,-1.0,3.45,2.49,2.3,0.0,2.0,2.0,1.0,3.0,2.0,1.0,0.0,0.0,1.749645067,0.0,-0.1,-2.282144676,,-10.06152224,-0.478605135,-1.541550986,-2.152967727,-2.815618739,-0.738849624,-0.115600875,-0.259036999,-6.998968942,24.94048771,-0.924852882,-0.304105658,-0.775627157,-0.520021973,0.459243057,0.543184388,1.0,0.0,-2.0,2.0,0.1,-2.37,-4.2,-0.6,,,,,-0.579353946,1.642678149,-2.305342019,0.687287929,-25.50981108,-3.786518919,0.967963555,0.283956651,0.372439909,-1.168361671,1.15608224,-0.828162083,-0.988559778,1.869213301,3.0,-2.0,0.2,-3.3,0.882018363,-0.04,-0.029,2.299839986,,,,71.0,476.1,397.4,460.3,427.7,475.7,486.8,50.1,50.3,-0.0293748614,0.0008442453999999,0.0274921762,0.067121455,0.0022272743999999,0.0124918259999999,17.055,-9.729767922,-0.0685,-0.0345,3.029077545,-4.283498995,77.134
2016-08-31,0.380280706,0.400469008,0.92000072,0.799568134,-0.494402114,15.64043567,1.526747213,0.660068403,-0.27560881,2.658317087,0.120328611,5.496909243,0.261629577,0.135593241,0.186296887,-1.423849399,-4.400032926,0.823049914,1.09182226,1.068712462,-5.171220105,2.240419575,-2.273948697,1.0,-2.0,1.08,-1.58,1.0,0.0,0.0,0.0,0.0,3.0,5.0,7.0,1.0,-1.0,2.137722959,0.0,-0.01,-2.873717656,,-1.868815744,1.666346256,5.059271077,-1.852373427,-1.792812932,1.12504141,0.094592471,-2.882457527,8.172315737,0.9569624,3.735157265,-0.815498913,-1.343805216,0.416233691,0.457143653,0.432433106,2.0,-0.1,-1.0,-1.0,2.8,-4.9,-2.22,1.1,,,,,-0.208649243,2.602122764,5.392792853,9.986599634,3.012974145,-9.70335182,-11.4312134,0.94074071,-7.458468475,2.0095864,-1.836687687,-1.571535748,2.870726777,-1.670800538,1.0,2.0,-1.1,2.5,0.887842767,0.01,-0.025,0.911422213,,,,,,,,,,,,,-0.04969330175,0.022247149,0.02100456025,0.0601254505,0.07737449775,0.070037922,-12.979,1.151839976,0.143,0.067,1.04776427,0.241997528,81.46000000000001
2016-09-30,-0.02381518,-0.196256102,-1.215690691,-0.221058634,0.507958979,-4.72183479,-2.631730832,0.0,-2.798690125,-3.85074314,0.591104419,-2.282228034,0.593968297,0.031264656,-0.072407554,-1.444416061,3.178474149,-0.307850423,-1.191672493,-1.145487897,1.111122543,-1.829319305,-0.100050033,0.0,5.0,-4.33,1.98,-0.1,0.0,0.0,0.0,1.0,-2.0,-2.0,-3.0,0.0,0.0,1.599819607,0.0,0.08,-0.377619108,1.870788183,1.782069408,6.108053706,-3.22834476,0.783599389,0.172135599,0.543785326,0.23085005,2.563628657,-2.360624638,-18.77907198,0.965631838,0.102301799,0.562115027,0.103788281,0.455063356,0.0,0.0,-0.4,4.0,2.0,-6.0,3.08,-0.41,-1.1,1.543894336,1.208701378,-2.682201911,9.081323602,0.253974862,-1.352725919,-6.624294521,-2.298951822,-2.777956411,-26.42966066,-1.234107418,1.85534079,-2.981250598,-2.54520632,1.260317215,0.316289141,1.679700903,1.670800538,-1.0,2.0,-0.2,0.0,0.745967129,-0.01,-0.011,0.440382441,12.59744704,17.18370898,11.27583357,72.0,459.0,408.3,458.5,427.1,465.1,482.4,47.6,45.8,-0.0412280317999999,-0.0076731458,-0.0058782669999999,-0.0119652636,-0.024156247,0.0023393256,-4.123,2.119276059,-0.0785,-0.005,0.28053387,-1.582005756,43.264
2016-10-31,-0.164676088,0.113271675,-0.18477859,-0.058063581,-0.328911091,1.030759856,3.171397549,6.371581439,3.531965638,1.729772859,3.528518952,-0.195532803,0.134973804,0.436681917,-0.041399297,-3.956994969,-3.063200361,-0.618558673,1.880312696,-1.158761517,-7.057265065,-2.913837781,-3.566348404,0.0,0.0,-1.9,-2.8,0.3,1.0,0.0,1.0,0.0,0.0,-3.0,-1.0,0.0,-1.0,1.558797826,0.0,0.05,1.593570003,,2.745754412,1.222548971,3.075825384,3.310041991,4.251034594,1.420438866,0.293040503,1.921108631,0.541419839,16.85220391,-0.325105027,-0.102301799,-1.354422511,-0.624351664,0.453001907,0.107816722,-1.0,0.0,0.0,-2.0,-1.2,1.8,-0.9,-3.0,,,,,-0.336056665,-0.818782824,8.963129543,1.364850583,-1.537582036,23.48777706,3.594953322,-0.091954029,-0.690133864,2.335562638,-0.579711768,-0.316289141,1.17503662,2.312241742,-1.0,-2.0,1.2,0.1,0.803739352,0.01,0.027,-1.749381948,,,,71.0,475.3,401.9,459.2,426.7,468.0,472.6,48.0,46.9,-0.00467594625,0.049836509,-0.0011439859999999,0.03026095,0.02231897075,-0.05852206675,7.302,2.593310988,0.269,0.1715,-1.446507309,3.94251437,61.46
2016-11-30,-0.167113299,0.177201396,-0.743352605,0.003629962,0.340793667,1.206164287,-0.323450417,-0.495050516,-0.641321483,-0.107238616,-2.841400835,4.062860933,-0.145363955,-0.134959792,-0.09321113,6.352892994,3.509131981,-0.103466124,-1.382055562,-2.837069713,13.64914343,4.339523844,8.640607627,1.0,-2.0,-2.2,0.6,-6.9,-2.0,-5.0,-3.0,-1.0,-12.0,-16.0,-11.0,-2.0,2.0,2.126060348,0.0,0.12,3.180090618,,7.62361893,4.796343808,6.062768298,3.73443452,2.402151127,-1.898437808,0.448361108,10.48731014,3.814021602,-17.06204236,7.184323474,4.600811391,0.227014853,1.656352567,0.450959051,0.537346806,-1.0,2.8,-3.0,-3.0,3.2,-0.1,6.5,0.4,,,,,-0.148165968,2.854651109,2.068177197,3.282345945,5.901075626,6.32695261,26.16405042,2.543279677,9.757404695,0.523287432,0.290275966,4.64240141,3.565026958,4.105053983,2.0,0.0,0.4,1.3,0.946174247,0.07,-0.01,-1.238094113,,,,,,,,,,,,,-0.01548971425,-0.063308581,-0.0263699425,-0.00918061475,-0.05068319425,-0.0622157335,-9.603,5.522066215,0.552,0.34,-1.512029458,1.984214261,123.7475
2016-12-31,-0.215626074,0.372229858,1.053220856,0.148715093,-0.107102178,-4.489704299,1.180904759,4.250791747,-1.481508579,0.748266452,0.532721274,-2.695331786,0.103852954,-0.124740141,0.124262209,0.283688134,-5.018156553,0.619197025,0.198609797,-0.963862884,-1.563889388,-2.664091982,-2.895955271,-1.0,-1.0,5.8,3.1,-1.7,-1.0,0.0,0.0,-3.0,-5.0,1.0,0.0,0.0,0.0,0.552264279,0.0,0.09,1.761197781,0.784869576,-0.531681405,3.551581759,2.814671489,3.042519651,4.117997127,1.649233747,0.870111145,0.458620775,2.666824708,0.934732087,-1.458002408,-0.785087448,-2.177736492,-0.102722146,0.448934536,0.534474816,-2.0,1.7,0.0,5.0,-1.2,3.9,-2.5,2.3,3.069942412,1.979141054,0.92957211,-2.078078778,-0.416785739,0.080710511,5.022801998,3.47084914,0.0,1.325113357,-25.43246349,1.247788026,-1.391546806,-4.48314133,-0.484262448,-1.217053562,-1.289348304,0.0,0.0,1.0,2.0,0.8,0.389521626,0.09,0.061,2.143755069,10.86887754,5.536020176,21.65431336,73.0,496.0,404.3,461.1,425.1,479.9,472.6,49.4,49.1,-0.010302129,-0.03460311,0.0433398648,0.082816452,-0.0242545981999999,-0.009306842,3.645,5.036412487,-0.147,-0.0785,2.697138706,3.003444147,94.29
2017-01-31,-0.066507912,-0.217905936,0.27266568,-0.286746354,-0.210335989,0.440568163,-1.288954473,-5.248306252,1.481508579,-0.533904098,3.021483796,22.26778554,1.063455379,0.704812205,0.619005381,0.658825912,-1.058210933,-0.102933617,-1.097267867,3.02089744,-2.482396973,2.866112253,-0.097991189,-1.0,0.0,-2.8,-0.1,-1.0,-2.0,-2.0,0.0,1.0,-4.0,2.0,1.0,-1.0,-1.0,-0.441860216,0.0,0.1,0.238238165,,-11.29080844,-11.39991733,-1.734235826,1.202419297,2.195582659,-2.65009188,1.44373572,8.670801706,-3.922071315,-6.394588726,-3.727285723,0.785087448,-0.46457691,0.410256986,0.446928118,0.531633363,2.0,-1.9,0.0,0.0,1.3,-10.6,-0.9,-0.3,,,,,-0.51196576,0.709069598,-9.328001153,-4.79133557,-1.814108707,-23.91561419,-39.81289021,-4.252110474,-2.84256865,1.731645001,1.350068722,1.920220698,-4.745994029,-1.102952358,-1.0,-1.0,-3.3,-3.7,0.59295821,0.01,-0.008,2.008357623,,,,74.0,463.0,410.9,463.4,436.7,476.5,458.4,49.0,48.0,-0.02540210625,-0.0024333989999999,0.03886246375,0.0611365155,0.012465623,0.034862296,6.7765,-0.211024393,0.099,0.0125,2.547816249,-2.096932875,127.2825
2017-02-28,0.664716873,0.221658774,1.092058008,0.911827427,-0.162065404,-12.57494469,1.608613775,3.206193246,-0.091954029,1.593236038,-0.104330407,3.609722834,0.266666825,0.206355831,0.256792294,-1.607599633,2.336554896,0.0,0.300450902,0.780035156,-3.007060285,0.904074465,0.586511945,-2.0,1.0,6.0,-1.9,1.2,1.0,2.0,-1.0,0.0,4.0,3.0,1.0,2.0,0.0,0.458793959,0.0,-0.01,-3.449239364,,6.978166365,3.323349399,-3.906107081,-1.422602872,-2.147336409,0.274816567,0.385552426,0.03813519,5.528531566,22.71035606,7.22811852,-3.582472652,1.387305487,0.204499049,0.5558658,0.317628642,2.0,-1.2,3.0,3.0,1.9,7.4,-3.2,0.5,,,,,0.956025851,1.203152278,-4.605418435,5.374427601,6.317890162,1.222401671,13.4438449,-0.928511778,0.653170186,-1.950224323,0.763362486,-1.10720809,7.916509601,-0.835271678,2.0,0.0,1.5,0.9,0.493788049,-0.06,-0.004,1.157444261,,,,74.0,473.0,402.8,461.6,432.0,474.3,449.2,49.2,49.4,0.05022786775,0.02627353825,0.00801840625,0.0334690635,0.0186557165,-0.05685625425,-2.17825,-0.516763318,0.014,-0.001,0.93744425,-4.039908699,151.2025
2017-03-31,-0.361333912,0.209934473,0.236827877,-0.165825561,0.031781297,24.24573293,-1.500564062,0.363416511,-4.80544643,-0.952892335,0.079082233,1.403392808,-0.061475412,-0.020616431,0.020514925,4.565301367,2.621232695,0.718320174,0.498754151,-1.882408525,9.269976192,-0.200200267,3.730705241,2.0,4.0,-5.2,-1.3,2.6,1.0,2.0,1.0,0.0,4.0,7.0,6.0,0.0,0.0,0.635758422,0.0,0.05,-0.890477834,2.567853194,11.93360989,4.720191621,16.22229512,-1.331380613,-2.164882207,-0.912640615,-0.040514535,0.81640856,3.906746819,-55.94688995,4.218690222,2.204498092,0.572411408,1.11733006,0.442478598,0.421941554,3.0,5.3,4.0,2.0,-6.2,3.6,4.8,-7.3,4.488846561,4.137486625,11.56287551,23.61519297,-0.017091167,0.824170334,21.49791657,5.559603979,-1.297315492,7.405692208,22.95014474,3.303052568,2.69765877,4.073446334,1.976534933,1.904819497,1.61340215,2.212071764,2.0,1.0,2.5,2.6,0.649087926,0.04,0.038,3.226625024,13.61996903,9.975066104,23.27328257,78.0,489.2,417.3,463.6,435.2,478.8,463.0,48.4,48.1,-0.0093003508,-0.0011366731999999,0.0252949084,0.047512034,0.051200322,0.0088157162,9.2865,-3.487305115,-0.026,0.0255,3.476461305,-2.098374722,130.06199999999998
2017-04-30,0.200637676,-0.078673789,-0.498068219,0.12979991,-0.120795294,-8.248400996,0.645858004,1.678696495,4.529075918,-1.716780362,-1.280614834,-0.162314993,-0.133326516,0.123634881,0.102511542,-0.091116179,-0.22522532,0.10219725,1.970507108,0.710062155,-0.084352599,-2.742680802,-1.704586727,-2.0,3.0,1.3,3.1,4.8,1.0,3.0,1.0,2.0,10.0,12.0,10.0,0.0,0.0,0.377376977,0.0,-0.02,-0.179933896,,4.435650386,-9.590068431,-11.48557985,0.677151143,0.422999991,1.854533234,-0.212971025,-2.614966298,-2.227695028,58.76539091,-3.897472881,-0.796024104,1.473114458,-0.913248356,0.440529347,0.21030502,-1.0,-0.3,2.0,0.0,-1.4,-1.5,-2.6,3.9,,,,,0.320329768,0.414771652,-10.4215242,-2.976964023,0.108754769,0.316584104,-11.3608106,-0.997740703,-2.69765877,-0.73801073,-1.030454083,-1.80365611,-1.784275773,0.726615368,0.0,3.0,-3.2,1.5,0.846571874,-0.11,0.017,2.071233797,,,,80.0,480.3,407.7,460.2,431.1,476.4,458.6,49.4,49.0,0.0227327415,0.041004053,0.0090504165,0.031254827,0.0068515745,-0.002841079,15.707,-0.803812602,0.02,0.009,1.869809698,1.797448602,92.985
