date,date_w,KORCOMP,KOBDY10,KOCBNG3,USSKORW,A001,KORELEC,KOUN%TOTQ,KOEMPTOTO,KOPOPACTE,KOHWRWEMP,KOEXPGDSA,KOEXCHINA,KOEXPSCOH,KOEXPMOVH,KOIMPGDSA,KONETTRDF,KOWRCCNSE,KOCONPRCF,KOPROPRCF,KOCPEXFEF,KOEQUIPTE,KOPSMANUG,KOPIMANUG,KOSIAI..E,KOIPALL.G,KOIPMIMAG,KOIPCHXPG,KOIPCOMPG,KOIPVECHG,KOIPXBSBG,KOMPRI30G,KOCYLEADR,KOROCOINF,KOBSESI.R,KOCOBUSIR,KOBSIBAPR,KOCNFBUSR,KOBSIBCOQ,KOBFDSAAF,KOBSIBCEQ,KOCNFCONR,KOCSECEMR
1995-06-30,06/30/1995,679.61643,13.0,14.8,663.10131,,766.0166156,2.010504936,992.0829803,994.1597072,398.3413002,932.7725373,1356.311969,,,937.8620389,540.6768103,372.5693427,394.8162052,415.0094577,403.4594558,374.0047741,349.0428515,352.0460802,,,340.4525172,363.2309103,116.315081,373.289634,362.4340933,,359.1817741,355.5348061,,,106.0,122.0,106.4,112.0,117.1,,
1995-07-31,07/28/1995,683.82123,12.55,14.03,662.93633,,772.9845215,2.050602092,992.4488481,994.5816411,396.6511191,925.7709622,1357.722672,,,933.3389517,540.8337012,374.2420221,395.1051392,415.1826998,403.9712367,377.505715,347.8158423,355.2486829,,,340.1197382,362.1670704,119.3922468,375.419892,358.3518938,,360.2776755,356.1046083,,,,,106.6,102.0,112.9,,
1995-07-31,07/21/1995,687.1672,12.65,14.25,662.78429,,774.7817022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1995-07-31,07/14/1995,687.93764,12.9,14.25,663.18041,,775.8521404,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1995-07-31,07/07/1995,684.84192,13.0,14.46,663.02875,,772.2646529,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1995-08-31,08/04/1995,682.16199,12.5,13.95,663.14087,,767.3525401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1995-08-31,08/11/1995,681.80822,12.35,13.47,663.44362,,764.7342245,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1995-08-31,08/18/1995,681.00322,11.95,12.58,666.90538,,765.1224783,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1995-08-31,08/25/1995,682.55686,11.75,13.3,665.5376,,769.415598,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1995-08-31,09/01/1995,681.4938,11.8,13.13,665.04731,,770.5478668,2.075773565,992.650315,994.8168811,391.9991175,926.9854071,1357.327975,,,935.137698,540.8963887,372.8100167,395.6996371,415.1984342,404.462897,377.0459441,348.4312288,355.5348061,,,340.1197382,362.4340933,122.3775432,371.8438256,371.1130063,,360.8211551,356.9532696,,,,,105.1,104.0,106.4,,
1995-09-30,09/08/1995,686.04645,11.7,13.13,664.76235,,777.6673441,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1995-09-30,09/15/1995,689.32912,11.2,13.39,665.43458,,781.5392679,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1995-09-30,09/22/1995,690.54827,10.85,12.95,664.678,,783.2486291,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1995-09-30,09/29/1995,689.47714,11.0,12.77,664.40501,,783.4507102,2.145090377,992.6377077,994.957693,395.3164949,930.3281384,1353.290889,,,936.0209327,541.6011509,374.9504076,396.5942847,415.8570535,404.76023,378.6459782,348.1240089,355.820113,,,339.785848,360.5497845,122.3775432,369.8829785,377.505715,,361.361697,357.7947893,,,97.0,116.0,100.7,105.0,101.3,,108.0
1995-10-31,10/06/1995,690.98231,11.0,12.5,664.45707,,786.1696261,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1995-10-31,10/13/1995,692.1954,10.9,12.27,664.43755,,785.6230489,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1995-10-31,10/20/1995,690.26322,10.7,12.21,664.24216,,786.5548734,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1995-10-31,10/27/1995,690.91243,10.65,12.2,664.11169,,788.8443272,2.219328603,993.0504292,995.4662965,397.9681654,935.2224322,1359.416289,,,937.0035709,542.1507977,376.3522997,396.1003628,415.4184563,404.8649603,377.7348102,349.0428515,358.0737295,,,340.4525172,360.5497845,125.2762968,377.9633817,361.8993327,,361.6308761,358.3518938,,,,,94.9,102.0,103.3,,102.0
1995-11-30,12/01/1995,684.48155,9.75,11.7,664.60658,,777.2478995,2.023897615,993.2530688,995.4507134,396.6511191,934.6843881,1368.000808,,,938.2286961,542.1198496,377.2760938,395.9097413,415.1039906,405.161102,381.9907717,349.6507561,358.0737295,,,341.1147713,364.2835516,125.2762968,379.7733859,371.1130063,,362.1670704,359.1817741,,,,,93.7,100.0,101.7,,96.0
1995-11-30,11/24/1995,685.10262,10.2,12.1,664.48959,,779.8129049,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1995-11-30,11/03/1995,689.74423,10.6,12.13,664.85311,,788.2703523,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1995-11-30,11/10/1995,687.31121,10.5,12.22,664.5156,,783.6658143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1995-11-30,11/17/1995,685.89536,10.35,12.23,664.64554,,779.1460834,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1995-12-31,12/08/1995,686.54948,9.35,11.77,664.59359,,784.2321983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1995-12-31,12/15/1995,680.18946,8.9,11.53,664.85311,,771.016037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1995-12-31,12/22/1995,679.64549,9.25,12.03,664.98262,,771.7484775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1995-12-31,12/29/1995,678.32572,9.55,12.15,665.1559,,773.6586533,1.95068114,993.2162955,995.312117,395.3164949,937.2212252,1378.800574,,,937.6358836,542.5082167,382.6465117,396.5942847,415.4969184,405.646961,386.7025639,351.7497837,358.9059119,,,343.3987204,366.8676747,130.833282,384.5883203,371.6008122,,362.4340933,360.004824,,,90.0,114.0,96.9,98.0,99.8,,90.0
1996-01-31,01/05/1996,675.29944,9.55,12.16,666.87364,,773.4090668,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1996-01-31,01/12/1996,677.83753,9.55,12.08,667.26657,,774.1407604,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1996-01-31,01/19/1996,674.29632,9.55,12.37,667.18937,,769.9557041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1996-01-31,01/26/1996,676.54772,10.55,12.29,665.99347,,774.4036969,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1996-01-31,02/02/1996,678.16023,10.6,12.17,666.09592,,775.0115254,1.979321296,993.5204703,995.3904963,393.1825633,920.2608659,1345.688228,,,939.6608962,541.8275812,384.5883203,397.5748696,416.7440117,406.3369758,391.2023005,352.6360525,361.0917913,,,343.0756184,368.6376324,128.0933845,388.1563798,377.0459441,,362.700405,360.8211551,,,,,100.3,92.0,104.5,,89.66666667
1996-02-29,02/23/1996,677.59937,10.4,12.01,665.89092,,773.7856115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1996-02-29,03/01/1996,674.85602,10.4,12.02,666.31966,,767.697885,1.913352827,994.3802859,995.8047705,394.3521672,919.8627443,1352.558998,,,934.8573233,541.1869241,383.9452313,397.9681654,417.0996914,406.6116541,390.6004933,355.2486829,364.5449896,,,344.9987546,370.6228092,133.5001067,388.9777396,390.197267,,362.700405,361.6308761,,,,,104.9,96.0,104.8,,89.33333333
1996-02-29,02/09/1996,678.2056,10.45,12.1,666.00629,,771.832543,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1996-02-29,02/16/1996,677.76808,10.45,11.96,665.89092,,771.6785914,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1996-03-31,03/08/1996,674.42358,10.6,12.08,665.60193,,768.4889685,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1996-03-31,03/15/1996,675.2831,11.0,12.03,666.01269,,761.7769409,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1996-03-31,03/22/1996,677.08353,10.8,11.73,666.4409,,766.9009606,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1996-03-31,03/29/1996,676.47621,10.7,11.65,666.20465,,764.0848871,1.9405133,993.3996874,995.1043622,396.271612,936.6439182,1377.804542,,,940.3880267,541.7432847,384.5883203,398.6388087,416.8369198,407.6859248,392.7896355,354.9617387,366.6122467,,,344.9987546,370.3768067,125.2762968,390.6004933,385.2273001,,363.2309103,362.1670704,,,87.0,94.0,96.1,112.0,106.7,,89.0
1996-04-30,04/26/1996,687.16824,9.95,10.57,665.79469,,780.717245,1.930467928,993.8107313,995.7071446,397.2176928,927.2112852,1375.397978,,,944.7245675,541.0976185,386.0729711,399.3234261,417.3001695,408.0583647,388.3623531,357.2345638,368.8879454,,,348.4312288,373.0501129,136.0976553,388.3623531,384.8017675,,363.4951112,362.700405,,,,,95.1,113.0,105.6,,93.0
1996-04-30,04/19/1996,685.47447,10.25,11.12,665.80752,,776.5552117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1996-04-30,04/05/1996,678.1625,10.6,11.43,665.9358,,762.2688413,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1996-04-30,04/12/1996,679.10192,10.5,11.48,666.28134,,764.3008429,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1996-05-31,05/03/1996,687.28222,9.85,10.73,665.69193,,777.2470571,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1996-05-31,05/10/1996,687.29878,10.15,10.95,665.71763,,774.7514797,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1996-05-31,05/17/1996,684.32274,10.45,11.4,665.92298,,770.3364278,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1996-05-31,05/24/1996,682.23172,10.45,11.35,666.11512,,762.4711755,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1996-05-31,05/31/1996,680.58222,10.5,11.56,666.93077,,757.4902368,1.969056719,994.0923982,996.0372012,397.9681654,932.6856294,1372.675584,,,944.7683984,538.9482604,384.3744165,399.8934377,417.3617743,408.3452121,389.3859035,356.3882964,371.1130063,,,348.4312288,368.6376324,145.8615023,388.567903,380.2208139,,363.4951112,363.4951112,,,,,90.1,110.0,107.7,,97.0
1996-06-30,06/28/1996,671.36,10.95,11.75,669.83297,,750.262789,2.053009375,994.23053,996.3224722,397.7810746,933.2749137,1375.072774,,,936.9711487,536.5695602,384.5883203,399.8934377,417.6845784,408.5471984,379.7733859,353.5145354,372.08625,,,345.3157121,361.6308761,143.5084525,367.6300672,379.3239469,,363.2309103,364.0214282,,,87.0,102.0,79.8,93.0,95.2,117.0,101.0
1996-06-30,06/21/1996,676.18852,10.85,11.89,670.10386,,755.100293,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1996-06-30,06/14/1996,675.98699,10.5,11.75,667.98504,,756.2577345,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1996-06-30,06/07/1996,681.10571,10.5,11.53,666.89269,,757.9311033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1996-07-31,07/05/1996,673.94786,11.0,12.01,670.15303,,754.5548299,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1996-07-31,07/12/1996,673.31876,11.05,12.03,670.17761,,753.3763226,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1996-07-31,07/19/1996,673.02899,11.05,12.06,670.18989,,756.9587216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1996-07-31,07/26/1996,670.19972,11.05,12.19,670.21446,,753.4324527,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1996-07-31,08/02/1996,671.68732,11.15,12.22,670.12845,,754.3808161,1.97229213,994.5390243,996.5618804,394.5457782,919.9957961,1375.721279,,,945.1652825,535.5453558,385.6510295,400.3690194,418.4032908,408.7319947,399.2680908,355.2486829,373.5285827,,,347.506723,371.3572067,138.6294361,384.1600541,379.7733859,,363.4951112,364.2835516,,,,,78.9,86.0,92.9,116.0,93.66666667
1996-08-31,08/09/1996,672.45653,11.15,12.22,670.23902,,755.8428059,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1996-08-31,08/16/1996,670.3139,11.45,12.53,670.96701,,754.401989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1996-08-31,08/23/1996,666.11128,11.45,12.68,670.70457,,750.033599,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1996-08-31,08/30/1996,666.29667,11.7,12.39,670.81451,,746.9152337,2.098932802,994.6808502,996.8908653,391.8005077,917.8578048,1364.663263,,,946.9501126,534.9770648,381.5512105,400.84235,418.5098925,409.2008502,397.5936331,355.2486829,374.4787086,,,346.885603,374.0047741,128.0933845,388.3623531,376.1200116,,363.4951112,364.5449896,,,,,73.0,83.0,91.2,115.0,86.33333333
1996-09-30,09/06/1996,666.44728,11.4,12.32,670.81451,,743.4464094,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1996-09-30,09/13/1996,666.59257,11.3,12.0,671.39278,,741.6865432,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1996-09-30,09/20/1996,663.24628,11.3,12.37,671.39278,,739.6979258,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1996-09-30,09/27/1996,667.6088,11.4,12.59,671.07058,,746.5975808,1.96846527,995.0126834,997.2207787,396.8403339,920.9567874,1373.726465,,,934.1715329,534.003496,385.2273001,401.0238053,418.7227556,409.4011173,391.2023005,356.9532696,374.7148362,,,348.4312288,374.7148362,133.5001067,393.1825633,385.6510295,,363.2309103,365.0658241,,,79.0,97.0,72.1,92.0,88.2,114.0,79.0
1996-10-31,11/01/1996,664.36204,11.2,12.25,671.48984,,743.7912831,2.164213118,995.0220364,997.4455672,397.4058396,937.9945416,1384.562552,,,951.3707858,532.7536305,388.1563798,401.0238053,418.7531277,409.5843438,396.081317,357.7947893,373.5285827,,,346.885603,377.505715,128.0933845,389.1820298,387.7431561,,362.700405,365.58396,,,,,74.6,103.0,86.9,112.3333333,78.33333333
1996-10-31,10/25/1996,667.68063,11.2,12.23,672.01598,,746.7599612,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1996-10-31,10/04/1996,665.47065,11.4,12.55,671.48378,,746.3454837,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1996-10-31,10/11/1996,672.55497,11.25,12.12,672.00392,,754.5395035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1996-10-31,10/18/1996,672.17269,11.2,12.0,671.81069,,751.7107722,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1996-11-30,11/08/1996,660.54468,11.4,12.27,672.00995,,740.9027413,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1996-11-30,11/15/1996,662.04598,11.3,12.21,671.87112,,743.9794299,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1996-11-30,11/22/1996,659.50152,11.3,12.32,671.94358,,739.8927024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1996-11-30,11/29/1996,659.78276,11.3,12.47,671.96772,,740.9651151,2.328798711,995.5160225,998.0708745,395.6996371,934.1308545,1391.959756,,,950.009028,532.7390614,386.9115504,401.0238053,418.7834905,409.5843438,399.4524227,356.9532696,374.4787086,,,348.4312288,377.505715,141.0986974,393.9638172,383.5141961,,362.700405,366.3561646,,,,,78.6,103.0,84.8,110.6666667,77.66666667
1996-12-31,12/06/1996,655.09232,11.4,12.56,672.26298,,734.6171487,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1996-12-31,12/13/1996,653.53429,11.4,12.72,673.75599,,729.7687033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1996-12-31,12/20/1996,655.23224,11.5,12.78,673.89815,,728.6609436,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1996-12-31,12/27/1996,647.88475,11.5,12.88,673.77377,,719.6926242,2.347274902,995.8601016,998.4134847,394.5457782,941.0831279,1409.407368,,,951.7642114,532.3546421,389.5893623,401.4037931,419.056342,409.6841442,402.7135813,360.004824,374.2420221,,,350.85559,380.4437795,152.6056303,384.3744165,383.5141961,,363.758616,366.8676747,,,72.0,92.0,76.9,97.0,84.3,109.0,77.0
1997-01-31,01/24/1997,652.14455,11.1,12.26,675.05165,,722.2317813,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1997-01-31,01/17/1997,655.27646,11.2,12.19,674.40003,,723.3181013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1997-01-31,01/31/1997,653.06444,11.1,12.15,676.26717,,725.5570088,2.435961483,996.4708702,998.8145746,392.1973336,910.8799109,1375.181115,,,943.4308144,531.1628381,387.5359021,402.1594642,420.2301704,410.0492293,391.9991175,352.9297384,374.7148362,,,344.9987546,380.4437795,145.8615023,345.6316681,376.5840495,,363.758616,366.8676747,,,,,70.1,76.0,80.7,107.0,72.33333333
1997-01-31,01/03/1997,648.27862,11.5,12.6,673.66704,,718.2367309,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1997-01-31,01/10/1997,647.49549,11.4,12.43,674.15236,,714.261394,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1997-02-28,02/07/1997,655.13946,11.1,12.18,676.55002,,729.7680262,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1997-02-28,02/14/1997,658.06391,11.1,12.2,677.35951,,737.6977353,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1997-02-28,02/21/1997,653.19266,11.1,12.63,675.35546,,731.5783765,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1997-02-28,02/28/1997,651.69768,11.1,12.56,676.18042,,737.5193119,2.566679197,996.7406038,999.0320997,391.9991175,914.4449256,1371.608131,,,934.8716746,530.2807272,389.5893623,402.7135813,420.6482062,410.4294893,387.1201011,358.6292865,377.2760938,,,349.3472658,381.5512105,141.0986974,397.2176928,376.5840495,,364.5449896,367.1224519,,,,,70.6,80.0,78.8,105.0,67.66666667
1997-03-31,03/07/1997,652.38853,11.1,12.68,676.79183,,735.299223,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1997-03-31,03/14/1997,646.47129,11.3,12.83,677.91261,,728.467001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1997-03-31,03/28/1997,648.1378,11.75,12.73,679.98359,,737.5788218,2.891672041,996.5002601,999.1907229,395.1243719,933.4932528,1396.067614,,,947.6995724,531.7482536,388.9777396,403.0872139,420.573685,411.0709916,386.9115504,360.2776755,379.5489189,,,350.85559,383.7299459,141.0986974,398.3413002,369.1376334,,365.3252276,367.3765816,,,61.0,75.0,70.1,95.0,82.1,103.0,63.0
1997-03-31,03/21/1997,644.19508,11.6,13.06,678.54181,,732.3322522,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1997-04-30,04/04/1997,653.29455,11.5,12.55,679.41946,,742.9034077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1997-04-30,04/11/1997,654.23855,11.5,12.52,679.45866,,743.7129803,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1997-04-30,04/18/1997,654.48754,11.45,12.58,679.58735,,741.5151027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1997-04-30,04/25/1997,654.02794,11.45,12.57,679.39705,,739.7941365,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1997-04-30,05/02/1997,655.97569,11.45,12.57,679.51463,,742.6953752,2.612262119,996.6303654,999.2063289,396.4615456,934.0984087,1398.488786,,,945.7337003,533.2428896,391.6015027,403.5478809,420.8417018,411.3493381,391.8005077,363.2309103,381.1097087,,,352.9297384,383.9452313,152.6056303,397.5936331,360.5497845,,366.3561646,368.1351188,,,,,69.0,97.0,77.4,102.3333333,65.33333333
1997-05-31,05/23/1997,659.37703,11.45,12.53,679.21761,,748.5923613,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1997-05-31,05/30/1997,661.52081,11.2,12.03,679.27372,,754.3951083,2.544668115,996.2991547,998.8519639,394.1581808,937.1146541,1398.987219,,,941.5135333,534.5248661,391.8005077,403.636228,420.9605903,411.626912,392.7896355,363.4951112,381.5512105,,,352.0460802,385.8622229,152.6056303,392.5925911,373.7669618,,366.8676747,368.3866912,,,,,68.2,96.0,78.3,101.6666667,67.66666667
1997-05-31,05/16/1997,655.04087,11.45,12.53,679.35222,,747.9039864,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1997-05-31,05/09/1997,653.32364,11.45,12.53,679.47545,,741.6546835,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1997-06-30,06/06/1997,664.07513,11.1,11.82,679.23444,,754.1216147,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1997-06-30,06/13/1997,667.09564,10.95,11.67,678.95909,,757.7434222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1997-06-30,06/20/1997,664.66762,11.0,11.85,678.92532,,758.8070481,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1997-06-30,06/27/1997,660.45263,11.1,12.07,678.91406,,755.2504968,2.415586871,996.198285,998.6671322,396.4615456,942.4773538,1395.147486,,,941.630871,534.2286404,389.7924081,403.8126882,421.0645018,411.8223836,394.3521672,364.805746,381.5512105,,,354.3853682,387.1201011,160.9437912,400.1863709,379.3239469,,367.6300672,368.6376324,,,69.0,80.0,77.1,92.0,79.6,101.0,70.0
1997-07-31,07/04/1997,666.1471,11.1,11.74,678.80141,,762.2115856,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1997-07-31,07/11/1997,664.41803,11.1,11.92,679.1727,,760.0147174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1997-07-31,07/18/1997,661.65604,11.25,12.3,679.67679,,759.1952528,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1997-07-31,07/25/1997,659.80184,11.25,12.07,679.30176,,759.5703971,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1997-07-31,08/01/1997,659.50289,11.25,12.08,679.03784,,758.5732983,2.351331405,996.4211464,998.724627,392.5925911,937.6434134,1394.923431,,,944.4891489,533.5516808,392.7896355,404.0064355,421.0645018,412.0012309,391.0021003,362.9660094,379.5489189,,,351.7497837,387.1201011,158.9235205,379.9973502,379.3239469,,367.8829118,368.8879454,,,,,73.6,85.0,89.4,100.6666667,74.0
1997-08-31,08/29/1997,655.71618,11.35,12.33,680.48362,,757.2791009,2.323048865,996.4766548,998.9212853,389.5893623,930.9324069,1386.339936,,,934.995613,533.4311727,390.197267,404.7252955,421.2571944,412.3741539,392.7896355,367.6300672,376.5840495,,,354.6739687,387.5359021,158.9235205,395.5082495,403.0694535,,368.6376324,369.1376334,,,,,75.6,86.0,83.9,100.3333333,78.0
1997-08-31,08/08/1997,662.27496,11.25,12.11,679.60972,,762.656046,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1997-08-31,08/15/1997,662.77503,11.25,12.27,679.66561,,764.3291226,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1997-08-31,08/22/1997,660.20722,11.35,12.46,680.21169,,763.3780988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1997-09-30,09/19/1997,653.54735,11.25,13.0,681.73928,,755.8542825,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1997-09-30,09/26/1997,645.87457,11.25,13.2,681.86508,,747.4306958,2.451403284,995.8635085,998.5699137,395.8906591,933.559851,1389.471815,,,935.4092517,532.7050585,391.4021008,405.1784948,421.5676847,412.7295662,386.0729711,365.58396,377.9633817,,,355.5348061,389.5893623,168.6398954,389.1820298,407.0734697,,368.8879454,369.3866996,,,65.0,85.0,70.2,92.0,83.6,100.0,82.0
1997-09-30,09/05/1997,655.23938,11.25,12.35,680.94807,,756.9463391,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1997-09-30,09/12/1997,655.01227,11.25,13.1,681.2015,,758.1082332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1997-10-31,10/03/1997,645.62201,11.25,12.57,681.72286,,746.6267601,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1997-10-31,10/10/1997,641.31966,11.25,13.25,681.85415,,740.7463331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1997-10-31,10/17/1997,637.24491,11.25,13.15,681.87601,,734.4583386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1997-10-31,10/24/1997,634.72316,11.25,13.1,683.45392,,731.6747493,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1997-10-31,10/31/1997,615.44121,11.25,12.65,687.16098,,701.5990658,2.45850599,995.5801975,998.3511491,396.8403339,943.0704224,1403.637552,,,944.0732946,532.4131301,390.6004933,405.1784948,421.3607983,412.9228964,383.9452313,364.5449896,378.4189634,,,352.9297384,389.1820298,156.8615918,387.3282177,408.7655574,,368.6376324,369.3866996,,,,,66.0,98.0,90.0,91.66666667,70.0
1997-11-30,11/07/1997,624.53895,11.25,12.85,688.74505,,717.8049556,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1997-11-30,11/14/1997,625.3848,11.4,13.95,689.41633,,715.652759,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1997-11-30,11/21/1997,622.6675,12.4,15.15,695.93985,,714.9610667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1997-11-30,11/28/1997,602.08049,13.95,16.3,706.51863,,703.1882592,3.003029613,995.7945908,999.0489221,394.7390149,937.8719179,1400.950703,,,936.8209046,531.4289136,387.9499814,405.2654135,421.8919297,413.0033405,381.3307032,362.4340933,379.5489189,,,351.7497837,390.197267,156.8615918,386.0729711,411.7409835,,368.1351188,369.3866996,,,,,61.4,90.0,75.6,83.33333333,58.0
1997-12-31,01/02/1998,593.04133,17.15,29.65,743.30753,,688.9367251,3.176857318,995.7479403,999.1810652,391.2023005,942.7699948,1409.017502,,,923.1679857,530.7425759,384.3744165,407.7706921,428.2068168,413.4686442,371.1130063,362.1670704,378.6459782,,,349.9533282,386.0729711,166.7706821,367.8829118,414.472077,,365.8420247,368.8879454,,,58.0,83.0,36.0,63.0,65.9,75.0,46.0
1997-12-31,12/19/1997,598.39867,14.8,26.8,734.60102,,695.5764186,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1997-12-31,12/26/1997,592.73259,17.15,27.65,731.35537,,688.9367251,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
