date,date_w,USSKORW,A001,KOEMPTOTO,KOWRCCNSE,KOWRCDURE,KOWRCSEME,KOWRCNODE,KOCREU..A,KOCSMTTOA,KOCNFCONR,KOCSPHIMR,KOCSPSPMR,KOCSECDMR,KOEQUIPTE,KONEWCONA,KOPSMANUG,KOMSCONGG,KOIPMIMAG,KOMPCAPGG,KOMPCONGG,KOSIAI..E,KOSIAWRTE,KOSIATRNE,KOSIAHOTE,KOROCOINF,KOPIMANUG,KOPICONGG,KOBSIBAPR,KOBSISAPR,KOBSIBMPR,KOBSESI.R,KOBSIBMAR,KOBSIBNMR,KOEXPGDSA,KOIMPGDSA,KOEXCHINA,KOEXPSCOH,KOEXPMOVH,KOIMPCONA,KOEXPPRCF,KOIMPPRCF,KOCONPRCF,KOCPCOREF,KOCPEXFEF,KOPROPRCF,KONETTRDF
2018-11-30,11/30/2018,702.14767,92.478,1020.196119,459.3097605,449.980967,474.7537427,458.0877493,1795.784357,1617.392233,96.6,97.0,108.0,62.0,453.044664,1629.414349,461.8086411,466.6265285,460.0157644,457.0578741,465.1099118,461.1152258,464.1502115,476.3028271,481.9474789,459.0056548,459.1071262,460.6169686,74.0,83.0,73.0,94.0,87.3,90.5,1084.893953,1075.381366,1642.254346,446.326094,482.3904029,1573.829829,469.3364197,469.6107181,459.844764,459.1983624,459.532185,461.005822,456.309741
2018-12-31,12/28/2018,701.84466,91.3975,1020.159014,459.511985,448.3002552,476.1318868,458.4967479,1798.666748,1618.479131,97.8,99.0,109.0,62.0,450.0920165,1689.477957,458.394655,464.5351976,457.8826211,454.2230386,462.7909673,461.21458,463.8604962,474.8404354,481.866736,459.0056548,461.3138356,460.3168183,72.0,81.0,71.0,95.0,85.4,96.8,1078.325522,1069.250598,1629.240427,428.7303782,476.3455165,1573.63959,466.5229942,465.8331734,459.5018835,459.2186258,459.511985,460.5170186,458.6802529
2018-12-31,12/21/2018,702.9123,96.212,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-12-31,12/07/2018,702.5405,96.344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-12-31,12/14/2018,703.23594,95.742,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-01-31,01/04/2019,701.82675,88.1825,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-01-31,01/11/2019,701.95024,91.948,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-01-31,01/18/2019,702.64979,93.758,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-01-31,01/25/2019,701.99941,101.508,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-01-31,02/01/2019,702.05481,102.124,1020.222083,462.2027303,446.8204331,475.7891273,464.4390899,1798.263836,1619.614832,98.5,98.0,109.0,65.0,457.3679519,1605.13484,461.4129927,468.4905154,459.2084946,458.4967479,462.7909673,462.399194,465.0143552,477.1531723,481.5431111,459.4109239,457.8826211,453.5820108,69.0,80.0,67.0,92.0,84.4,91.4,1074.006243,1071.782062,1619.841549,421.3460043,479.4550107,1585.100021,465.1481089,465.6718448,459.3906994,459.3906994,459.7339607,460.4069581,459.6532993
2019-02-28,02/08/2019,702.50938,92.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-02-28,02/15/2019,702.68175,94.462,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-02-28,02/22/2019,702.375,95.688,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-02-28,03/01/2019,702.79088,101.205,1020.288819,456.8506202,445.5509411,475.7032535,455.0714,1784.216283,1608.421524,100.6,98.0,109.0,70.0,445.3183829,1586.569616,457.7798989,464.9187071,455.5979942,453.4747722,459.2084946,460.6169686,460.8165695,474.8404354,480.729437,459.0056548,457.8826211,452.7208645,69.0,78.0,69.0,98.0,82.0,87.8,1058.359516,1050.920792,1607.018547,417.0996914,455.744945,1549.428795,465.5673168,467.8699419,459.8246271,459.8145571,460.2165677,460.5070181,459.774267
2019-03-31,03/29/2019,703.65002,97.71,1020.48876,461.9073091,452.9368473,474.8404354,461.6110126,1796.529224,1623.99804,100.8,98.0,110.0,70.0,451.1957804,1660.374136,460.2165677,467.0021158,457.7798989,456.2262685,462.4972813,461.6110126,463.6668853,475.0135956,480.729437,459.1071262,457.2646994,452.9368473,73.0,79.0,73.0,97.0,97.7,93.9,1075.797109,1064.524271,1625.286961,450.4354881,476.8478804,1578.931377,465.7572865,469.5376454,459.6331237,459.6734707,460.0559573,460.8564419,457.8723536
2019-03-31,03/08/2019,703.34183,98.026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-03-31,03/15/2019,703.50045,95.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-03-31,03/22/2019,703.53654,97.836,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-04-30,04/26/2019,705.52266,101.548,1020.333285,460.1162165,449.3120682,473.1802837,460.6169686,1798.156957,1619.169782,102.8,99.0,110.0,74.0,459.1071262,1635.471211,460.5170186,466.7205577,460.2165677,457.9852378,464.9187071,462.399194,463.2785353,475.7032535,480.6477043,459.1071262,459.511985,454.2230386,74.0,81.0,75.0,98.0,94.1,93.7,1079.509937,1071.546531,1633.560842,450.4907764,480.5167928,1584.352722,466.428779,471.2857991,459.9956619,459.9152114,460.2165677,461.1450424,457.1820206
2019-04-30,04/19/2019,703.5779,106.552,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-04-30,04/05/2019,703.67552,96.138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-04-30,04/12/2019,703.41412,96.034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-05-31,05/03/2019,705.99011,101.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-05-31,05/10/2019,706.91936,97.8375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-05-31,05/17/2019,708.56755,96.368,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-05-31,05/24/2019,707.81476,95.128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-05-31,05/31/2019,708.06997,91.862,1020.396245,460.8165695,449.3120682,476.3881877,460.7168189,1803.805345,1624.691243,98.9,97.0,109.0,69.0,454.5420182,1612.062385,459.511985,466.8144985,459.511985,456.9543008,464.8229675,462.5952725,464.053733,475.272775,479.3308128,459.7138014,459.8145571,458.1901559,73.0,80.0,76.0,95.0,94.7,94.3,1072.993996,1068.326341,1621.472432,441.0614092,482.550981,1580.953037,468.9419418,473.3915142,460.1664047,459.9755553,460.2265973,461.254294,455.5559685
2019-06-30,06/21/2019,705.54854,99.556,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-06-30,06/07/2019,707.50224,84.545,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-06-30,06/14/2019,707.90833,95.014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-06-30,06/28/2019,705.30497,103.778,1020.61075,459.4109239,447.0495283,473.7951297,460.2165677,1795.210573,1618.81035,98.6,97.0,108.0,69.0,450.0920165,1623.910734,460.6169686,465.6813419,459.4109239,453.9030383,462.3010104,461.21458,462.399194,475.617306,478.7491743,459.9152114,460.0157644,457.6770711,74.0,79.0,75.0,95.0,89.2,88.3,1069.213589,1059.925161,1615.952124,454.8705649,474.9357106,1565.843831,466.7017589,469.6107181,460.0057137,459.9152114,460.156369,460.9759638,454.7435135
2019-07-31,07/26/2019,707.68565,92.686,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-07-31,08/02/2019,709.39111,88.168,1020.592276,458.9040804,444.7346101,473.9701079,460.2165677,1801.086091,1624.057652,96.9,96.0,107.0,67.0,455.0714,1591.681608,461.9073091,463.9571613,462.3010104,458.7006215,463.5699391,462.3010104,462.5952725,476.5586907,478.6658062,460.1162165,462.0058798,460.9162207,73.0,77.0,73.0,92.0,81.3,89.1,1073.809569,1068.652674,1625.298199,451.7540436,482.6231571,1583.121326,466.3533429,470.401955,459.7037203,459.7541159,460.3568905,460.9759638,456.9439376
2019-07-31,07/19/2019,706.99677,91.764,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-07-31,07/12/2019,707.09959,86.294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-07-31,07/05/2019,706.90404,93.416,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-08-31,08/09/2019,710.20466,78.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-08-31,08/16/2019,709.71104,85.625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-08-31,08/23/2019,710.13959,83.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-08-31,08/30/2019,709.87888,91.026,1020.942694,462.5952725,451.0859507,475.617306,463.4728988,1798.627731,1625.071519,93.3,94.0,105.0,63.0,455.7029811,1594.3795,463.1812117,469.6837375,460.3168183,457.4710979,461.3138356,463.6668853,464.9187071,477.6599302,481.462041,460.4169686,459.6129441,455.8078578,69.0,77.0,68.0,92.0,79.7,89.3,1069.240083,1065.625297,1623.923243,457.6256176,461.0157727,1579.70636,467.7118685,471.1060561,459.9453879,459.854831,460.4870141,461.204649,455.5244377
2019-09-30,09/06/2019,708.40336,92.488,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-09-30,09/13/2019,707.30324,96.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-09-30,09/20/2019,708.51732,98.048,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-09-30,09/27/2019,709.25654,97.822,1021.01999,460.0157644,452.5044142,472.3841716,459.2084946,1796.870718,1624.89174,98.0,97.0,106.0,68.0,453.2599493,1648.037765,463.1812117,464.5351976,462.6931678,461.21458,463.4728988,462.4972813,462.6931678,475.617306,480.4021045,460.7168189,461.7098757,458.2924577,72.0,76.0,71.0,95.0,86.4,93.3,1070.614034,1056.466596,1624.581898,462.5560876,463.9378357,1573.463662,466.8708207,470.8538719,460.3067978,459.8850257,460.0459106,461.2642201,456.7779797
2019-10-31,10/25/2019,706.63134,94.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-10-31,10/18/2019,707.23456,94.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-10-31,11/01/2019,706.03047,98.586,1021.346913,460.3168183,451.3054897,468.4905154,461.9073091,1802.413581,1630.10864,99.7,97.0,108.0,72.0,457.0578741,1654.053986,462.9862799,464.1502115,462.0058798,461.3138356,462.399194,462.7909673,462.0058798,474.8404354,480.811103,461.0157727,460.6169686,458.9040804,73.0,77.0,72.0,93.0,87.3,94.3,1075.040154,1063.095203,1632.052649,457.8210004,481.8101772,1583.041358,464.784646,468.4905154,460.5570106,460.1362948,460.2767301,461.0257225,455.7659203
2019-10-31,10/04/2019,708.35976,90.0725,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-10-31,10/11/2019,707.62145,86.585,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-11-30,11/08/2019,705.51057,105.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-11-30,11/15/2019,705.93169,102.674,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-11-30,11/22/2019,707.35493,101.458,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-11-30,11/29/2019,707.47094,105.488,1021.401908,463.3757643,455.1769409,474.7537427,463.1812117,1801.630818,1637.981394,102.0,99.0,109.0,73.0,455.3876892,1643.675322,461.6110126,463.4728988,461.9073091,456.9543008,461.6110126,463.4728988,464.053733,474.3191484,482.1087692,461.0157727,460.7168189,457.7798989,74.0,80.0,74.0,95.0,85.9,97.6,1069.286998,1061.470093,1629.112038,451.4260311,479.4963758,1568.407674,462.6050664,467.5349021,459.9956619,459.8346961,460.0459106,460.8863358,455.9126247
2019-12-31,12/06/2019,707.85186,103.888,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-12-31,12/13/2019,707.00527,102.816,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-12-31,12/20/2019,705.56579,109.534,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-12-31,12/27/2019,705.58994,106.12,1022.114096,464.3428898,458.2924577,473.9701079,463.7637376,1806.288175,1636.836787,101.6,98.0,109.0,74.0,459.9152114,1710.884585,464.5351976,464.9187071,464.8229675,462.6931678,465.2053772,463.5699391,463.7637376,475.272775,482.9113417,461.6110126,458.9040804,456.7468319,76.0,81.0,74.0,95.0,85.3,96.7,1072.916058,1068.48157,1632.486475,450.3469631,479.3722293,1583.147968,463.2979887,469.1256135,460.2366259,459.9554447,460.1362948,461.1649152,455.9126247
2020-01-31,01/31/2020,708.67129,90.09,1022.401187,460.5170186,452.5044142,470.3203926,460.9162207,1802.250809,1630.859815,105.4,101.0,110.0,78.0,450.7557357,1612.825982,460.4169686,459.6129441,460.7168189,460.9162207,461.4129927,465.9658371,463.5699391,487.2139217,483.2305759,461.9073091,461.4129927,459.0056548,75.0,79.0,76.0,98.0,85.0,95.2,1067.134929,1066.2378,1608.164233,450.0920165,458.4048689,1575.884597,462.6148592,468.3056725,460.6069781,460.1061758,460.3568905,461.5318517,454.5207845
2020-01-31,01/03/2020,706.12915,102.9575,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-31,01/10/2020,705.5287,104.006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-31,01/17/2020,705.74159,110.396,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-31,01/24/2020,706.493,108.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-02-29,02/21/2020,709.59512,89.036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-02-29,02/28/2020,709.03435,76.794,1022.081338,455.3876892,443.5567402,453.2599493,461.7098757,1790.461894,1629.076048,97.9,97.0,106.0,66.0,460.4169686,1619.325702,455.9126247,454.0098189,457.2646994,456.8506202,454.3294782,462.4972813,459.7138014,471.7605615,460.4169686,461.4129927,461.9073091,454.4358047,65.0,70.0,65.0,90.0,77.6,80.8,1061.917427,1051.805806,1599.309157,451.5464273,450.5239347,1552.624072,463.5214307,466.8614359,460.6768907,460.2867537,460.5869941,461.204649,453.6462988
2020-02-29,02/07/2020,708.3715,85.432,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-02-29,02/14/2020,707.61976,88.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-03-31,03/06/2020,708.06997,73.646,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-03-31,03/13/2020,709.98456,70.628,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-03-31,03/20/2020,713.4851,64.852,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-03-31,03/27/2020,710.06293,75.702,1019.694044,454.2230386,455.2823706,438.7014176,458.4967479,1789.040579,1633.635867,79.3,87.0,93.0,38.0,460.5170186,1631.432266,462.2027303,462.5952725,462.1043535,462.2027303,461.6110126,456.9543008,456.3305982,451.1957804,440.1829262,460.4169686,460.4169686,458.5987367,54.0,57.0,56.0,69.0,69.8,59.4,1074.002495,1064.074396,1618.046022,466.2022998,481.818259,1575.122606,461.9171706,461.3634264,460.4570006,460.1864729,460.2667056,460.3168183,454.7752915
2020-04-30,04/03/2020,712.0129,79.378,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-04-30,04/10/2020,709.96558,80.492,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-04-30,04/24/2020,711.52734,78.708,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-04-30,05/01/2020,711.0639,86.28,1018.572986,457.5741375,458.4967479,451.8522379,458.9040804,1791.626195,1629.316388,71.5,83.0,87.0,31.0,460.7168189,1596.966826,457.0578741,456.9543008,458.4967479,463.4728988,460.0157644,456.7468319,455.9126247,450.2029427,452.3960131,459.511985,461.9073091,462.9862799,51.0,55.0,52.0,61.0,57.2,61.1,1049.875128,1054.356647,1613.313154,441.4977735,430.2171409,1574.456516,459.7339607,455.5454594,460.0157644,460.2466534,460.3067978,459.4412529,460.0760477
2020-04-30,04/17/2020,710.35194,80.365,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-05-31,05/08/2020,710.64422,82.2375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-05-31,05/15/2020,711.73596,91.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-05-31,05/22/2020,712.33988,93.986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-05-31,05/29/2020,711.60613,97.04,1018.949322,461.8086411,463.1812117,466.4382046,459.511985,1799.007833,1634.542571,78.4,87.0,91.0,36.0,456.8506202,1643.776762,448.7512143,453.7961436,450.4244267,451.8522379,453.1523646,458.394655,459.3097605,452.8289142,464.2465971,458.7006215,462.4972813,459.1071262,53.0,52.0,49.0,64.0,63.5,80.8,1045.893785,1045.339851,1618.983335,452.8828953,396.6321779,1570.469917,460.2165677,459.4816774,459.9554447,460.5370166,460.4469941,459.4715728,465.0717001
2020-06-30,06/19/2020,710.00148,97.998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-06-30,06/26/2020,709.33382,98.906,1019.320505,463.9571613,468.6750173,468.3981366,459.8145571,1797.500856,1634.191721,82.7,88.0,93.0,44.0,461.3138356,1684.161038,457.5741375,464.6312129,456.9543008,456.8506202,462.399194,459.6129441,460.6169686,456.1218298,465.58633,458.9040804,462.6931678,456.3305982,56.0,57.0,51.0,68.0,74.3,74.1,1057.679092,1048.555959,1625.290972,454.4995463,431.2676557,1575.497138,460.7966273,461.9171706,460.2265973,460.6968568,460.5370166,459.9856091,463.6668853
2020-06-30,06/12/2020,709.32136,97.148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-06-30,06/05/2020,709.18295,98.106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-07-31,07/03/2020,708.96017,99.552,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-07-31,07/10/2020,709.05934,106.798,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-07-31,07/17/2020,709.33548,104.382,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-07-31,07/24/2020,709.1401,103.198,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-07-31,07/31/2020,708.51397,104.294,1019.630641,459.4109239,455.8078578,464.2465971,459.511985,1801.725057,1636.853479,85.1,90.0,95.0,49.0,463.4728988,1648.108128,459.2084946,464.4390899,459.1071262,460.8165695,465.1099118,460.7168189,459.9152114,458.0877493,468.7671407,459.3097605,461.8086411,463.2785353,62.0,63.0,59.0,77.0,83.1,85.7,1066.394622,1056.744238,1627.733476,454.4251771,470.6100905,1575.22358,460.8763721,461.0854002,460.1463324,460.4770106,460.6868743,460.2065371,461.5318517
2020-08-31,08/07/2020,708.10193,110.594,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-08-31,08/14/2020,707.92181,105.868,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-08-31,08/21/2020,708.35724,98.1925,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-08-31,08/28/2020,707.37823,91.218,1019.9175,462.0058798,466.0604893,461.6110126,460.0157644,1798.135808,1641.192139,89.1,92.0,99.0,54.0,456.8506202,1635.552334,459.2084946,462.1043535,460.2165677,460.5170186,462.7909673,460.2165677,459.1071262,457.0578741,462.8886713,459.9152114,462.399194,464.8229675,66.0,66.0,66.0,83.0,76.6,84.0,1058.327669,1048.620386,1620.771128,459.4311443,442.3048609,1575.913238,460.8165695,460.0057137,460.7068383,460.6469342,460.8763721,460.6968568,462.0354321
2020-09-30,09/25/2020,706.8551,99.918,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-09-30,09/04/2020,707.95424,95.892,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-09-30,09/11/2020,708.00181,98.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-09-30,09/18/2020,706.04764,100.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-09-30,10/02/2020,706.16431,98.905,1019.582129,463.5699391,463.1812117,459.6129441,465.1099118,1801.923138,1644.153323,80.3,88.0,92.0,42.0,473.532087,1655.471453,463.8604962,463.8604962,465.0143552,460.7168189,463.9571613,460.2165677,462.7909673,456.9543008,454.3294782,460.7168189,459.8145571,464.4390899,64.0,63.0,68.0,77.0,86.3,80.9,1077.519815,1058.152592,1631.573873,474.5453731,480.6804054,1582.372459,460.7766812,458.873588,461.254294,460.7966273,460.6768907,460.8962984,462.2911867
2020-10-31,10/30/2020,703.58098,112.494,1019.805834,462.5952725,465.7762636,466.8144985,459.4109239,1801.591086,1644.42922,92.6,94.0,100.0,58.0,455.2823706,1645.476423,464.2465971,464.2465971,464.053733,463.4728988,462.1043535,461.5120517,463.1812117,460.1162165,465.2053772,461.21458,457.5741375,463.2785353,74.0,73.0,79.0,89.0,102.8,93.3,1071.037704,1057.371904,1626.023355,469.2264893,481.0638446,1581.31996,458.3742239,456.6429358,460.6968568,460.3368564,460.0157644,460.4970166,463.1519961
2020-10-31,10/23/2020,702.86003,100.592,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-10-31,10/16/2020,704.07203,100.826,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-10-31,10/09/2020,704.19539,98.345,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-11-30,11/06/2020,702.2779,113.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-11-30,11/13/2020,701.04202,112.522,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-11-30,11/20/2020,701.66814,113.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-11-30,11/27/2020,700.76368,110.994,1020.403649,462.1043535,466.0604893,464.2465971,459.3097605,1800.928551,1652.211164,99.0,96.0,104.0,72.0,459.0056548,1670.916055,463.3757643,461.3138356,464.9187071,461.4129927,460.3168183,462.2027303,462.0058798,462.399194,463.9571613,462.0058798,456.1218298,462.8886713,78.0,76.0,85.0,92.0,96.0,100.6,1073.098823,1059.525285,1630.290195,469.1256135,481.866736,1582.680708,457.9031528,456.6325402,460.6069781,460.8763721,460.6768907,460.5770006,463.5214307
2020-12-31,12/04/2020,698.82932,111.274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-12-31,12/11/2020,699.55784,114.632,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-12-31,12/18/2020,700.26245,112.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-12-31,12/25/2020,700.31291,110.855,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-12-31,01/01/2021,699.00079,109.4325,1019.805834,462.4972813,464.7271362,456.5389316,463.1812117,1800.080787,1658.635607,90.8,93.0,99.0,56.0,465.7762636,1719.032036,463.1812117,458.7006215,465.8710953,466.3439094,458.394655,460.7168189,463.2785353,456.1218298,436.5643155,462.1043535,457.2646994,456.2262685,75.0,74.0,82.0,86.0,95.7,90.2,1084.607837,1070.63463,1635.792333,478.9406575,480.4594651,1590.66336,458.4865433,458.65988,460.8464753,461.0157727,460.7766812,461.3535102,463.1909483
2021-01-31,01/08/2021,699.66906,120.336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-01-31,01/15/2021,700.69398,117.184,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-01-31,01/22/2021,700.80847,106.046,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-01-31,01/29/2021,701.97393,112.374,1018.693567,464.5351976,471.1330382,459.7138014,462.5952725,1798.453622,1653.124589,95.2,96.0,102.0,56.0,471.5816706,1637.394938,462.8886713,461.21458,465.7762636,467.8420648,460.5170186,460.6169686,462.4972813,455.2823706,437.4498368,462.0058798,457.3679519,456.1218298,77.0,78.0,85.0,93.0,97.7,96.4,1077.910157,1070.22737,1628.251093,469.1347882,481.2184355,1582.934634,460.6768907,462.2911867,461.5516478,461.2840692,461.0754564,462.458058,461.204649
2021-02-28,02/26/2021,702.54405,105.812,1020.244334,462.2027303,465.9658371,465.7762636,459.0056548,1793.316667,1644.269323,97.4,96.0,104.0,63.0,467.0957927,1631.944846,464.6312129,460.2165677,469.2264893,470.1389044,463.8604962,462.6931678,463.8604962,461.3138356,454.1164856,462.2027303,457.7798989,457.0578741,76.0,81.0,82.0,97.0,100.5,94.8,1070.788329,1065.501297,1623.220965,464.5448032,471.2498764,1575.425222,464.1309233,466.6077121,462.0846665,461.4625345,461.21458,463.2785353,459.9353301
2021-02-28,02/19/2021,700.85594,104.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-02-28,02/05/2021,701.9082,111.088,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-02-28,02/12/2021,700.70303,107.2166667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-03-31,03/05/2021,702.83787,109.2825,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
