date_w,date_m,KORCOMP,KOBDY10,KOCBNG3,USSKORW,GSCITOT,A001,KORCNST,KORMACH,KOEMPMANF,KOEMPCONF,KOIMPGDDA,KOPROPRCF,KOPPSRM.F,KOEQUIPTE,KOEQUIMAE,KOEQUITTE,KONEWCONA,KOCONPMTH,KOCONSTRP,KOVALCONA,KOMSCAPGG,KOPICAPGG,KOSIARRLE,KOSSBFMBE,KOIPMIMAG,KOMPRI30G,KOMPCAPGG,KOMPCONDG,KOCYLEADR,KOBSESI.R,KOCOBUSIR,KOBSIIMPR,KOBSIIMER,KOBSIBCOQ,KOBFINAAF,KOBUSINVR,KOCNFCONR,KOCSEMEMR,KODBLNEQA,KOLRLTCO
2006-03-17,03/31/2006,720.12604,5.42,5.26,687.84294,875.55166,104.834,529.0385996,671.9399553,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-03-24,03/31/2006,718.63184,5.49,5.28,688.80626,876.00652,100.576,527.6838335,672.8808023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-03-31,03/31/2006,721.49458,5.44,5.25,687.98701,878.49856,95.272,532.2570858,677.966051,831.6600224,750.9238004,1602.989724,442.9387206,435.3112625,65.99999999825592,423.9886868,407.7537444,1564.883478,928.6096984,1576.467726,1568.180969,448.7512143,401.9980147,452.0701029,424.9922794,420.6184044,467.2106143,447.2780998,491.8520005,411.414719,118.0,113.5,100.0,100.0,98.6,105.9,107.8,106.0,90.0,1111.264639,5.99
2006-04-07,04/30/2006,724.59118,5.42,5.23,686.17113,879.68907,104.072,537.8329305,680.6054724,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-04-14,04/30/2006,726.733,5.58,5.33,686.52652,883.26469,96.522,541.5389038,684.0450268,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-04-21,04/30/2006,728.02219,5.39,5.19,685.48818,888.95673,103.518,548.5377678,686.2517298,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-04-28,04/30/2006,725.8222,5.25,5.08,684.92783,884.63946,95.978,546.7004732,679.098548,831.3792738,751.1908469,1594.619972,443.1173878,439.7284637,66.70000000523075,427.1095074,398.7130478,1554.668732,913.2054454,1584.626895,1564.865537,449.2001488,400.3690194,453.044664,425.8445573,419.4189897,464.6881065,446.8204331,487.7484781,411.5779843,117.0,115.8,99.0,101.0,92.3,104.2,107.1,103.6666667,86.0,1112.487926,5.92
2006-05-05,05/31/2006,727.31065,5.22,5.07,684.17223,884.27286,93.00666667,548.4506435,679.9601978,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-05-12,05/31/2006,727.6003,5.17,5.03,684.38566,887.23705,100.482,548.5377678,682.8798648,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-05-19,05/31/2006,722.42362,5.16,4.99,685.4038,881.6727,92.918,536.7050204,675.2947717,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-05-26,05/31/2006,718.72262,5.19,5.04,685.1661,884.44456,86.592,535.1526325,669.4450666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-06-02,05/31/2006,717.70493,5.17,5.02,685.37214,885.47965,92.4375,527.6685066,664.2669314,831.2726739,751.7219934,1595.789415,443.4619085,441.7393779,67.59999999669313,430.5415532,390.197267,1572.797112,913.9166553,1581.70788,1566.647162,454.2230386,397.4058396,456.3305982,425.2771799,420.6184044,464.5862892,449.7584975,488.9596966,411.7409835,111.0,110.2,100.0,101.0,91.3,101.4,108.1,101.3333333,82.0,1114.359651,5.99
2006-06-09,06/30/2006,711.93524,5.17,5.09,686.24441,883.39853,86.3275,519.8165485,660.1420318,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-06-16,06/30/2006,714.06036,5.25,5.16,686.66207,881.67484,87.652,526.3415315,665.1998139,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-06-23,06/30/2006,711.36469,5.36,5.31,686.33069,881.44442,94.284,514.8772729,666.4217676,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-06-30,06/30/2006,716.63818,5.2,5.2,685.64094,885.02259,90.218,521.932827,672.2858409,831.0778584,751.5024446,1596.706181,443.2838563,442.7716761,62.90000001846778,422.8292535,385.4393893,1573.132754,955.6197008,1599.91986,1566.506486,449.980967,400.1863709,455.8078578,424.563401,418.8138442,463.3491329,444.8516376,484.8900371,411.7409835,105.0,109.3,98.0,99.0,95.3,102.0,104.5,99.0,78.0,1116.179796,6.09
2006-07-07,07/31/2006,714.98619,5.25,5.21,685.41963,885.1272,97.188,526.9403356,673.9975477,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-07-14,07/31/2006,713.49944,5.19,5.2,686.05064,889.03148,91.652,527.0175061,670.7448962,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-07-21,07/31/2006,714.78189,5.12,5.16,685.93001,883.98212,76.7325,528.7256419,671.4534541,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-07-28,07/31/2006,716.78632,5.08,5.18,686.35421,884.60422,90.7,532.0714664,673.5399895,831.1970797,751.2901017,1597.957825,443.5922789,445.5509411,63.899999975495035,426.6896327,374.7148362,1593.121117,995.6080003,1571.373923,1562.461118,450.6454213,394.931879,455.7029811,426.4087337,413.5166557,459.6570313,442.9625613,465.396035,411.2511866,104.0,104.9,99.0,99.0,83.1,99.4,99.6,97.33333333,75.0,1116.950797,6.16
2006-08-04,08/31/2006,717.35828,5.0,5.13,687.1869,886.81285,90.364,530.9504556,672.9967429,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-08-11,08/31/2006,716.40241,4.88,5.07,686.87545,885.38111,90.044,528.4928129,667.2551798,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-08-18,08/31/2006,719.37609,4.88,5.09,686.7683,881.25864,92.8475,528.7610249,671.9049386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-08-25,08/31/2006,719.24454,4.9,5.08,686.88793,882.60586,96.022,528.3508251,673.5399895,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-09-01,08/31/2006,721.27884,4.9,5.06,686.83906,878.00489,93.798,534.4914652,676.7584753,831.3364929,752.1687379,1598.085774,444.2415935,447.1295877,69.10000001564255,427.8054044,415.261347,1583.21829,903.025631,1582.959498,1567.172485,456.3305982,386.7025639,457.5741375,428.7715955,420.7673248,463.8152248,449.535532,490.1564199,411.2511866,106.0,101.6,98.0,98.0,92.8,98.8,101.0,95.66666667,72.0,1118.656493,6.2
2006-09-08,09/30/2006,721.14755,4.9,5.05,686.43779,874.61243,103.038,533.9315346,679.952398,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-09-15,09/30/2006,721.60485,4.91,5.04,686.36675,868.78269,98.974,533.1171703,680.7227511,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-09-22,09/30/2006,720.66592,4.85,4.96,685.31935,865.6835,104.296,534.1712049,680.8973079,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-09-29,09/30/2006,722.35947,4.73,4.89,685.25068,868.14954,99.024,535.5548,685.6167204,830.7190184,751.6923028,1604.028599,444.5705411,439.6422515,69.20000002604526,429.7285406,408.0921542,1613.905671,931.551087,1569.022679,1569.669158,454.3294782,397.2176928,461.7098757,428.3586562,424.1326753,472.9418499,453.044664,491.5591745,411.7409835,108.0,106.2,98.0,98.0,97.3,101.6,103.0,94.0,69.0,1120.575472,6.21
2006-10-06,10/31/2006,720.93403,4.72,4.89,685.59355,866.38484,100.12,534.3673068,682.7455872,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-10-13,10/31/2006,720.68223,4.79,4.92,686.32494,866.58037,88.57,532.7147748,680.013666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-10-20,10/31/2006,721.83528,4.75,4.87,686.53696,866.79334,100.35,538.3944453,681.3048917,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-10-27,10/31/2006,722.19016,4.84,4.96,685.4249,868.39198,104.736,544.6694267,681.1255392,830.9677818,752.604766,1598.589571,443.6396442,436.0419881,69.10000001564255,431.3480092,398.8984047,1559.172832,890.2863672,1577.879251,1576.493778,457.7798989,393.5739532,461.8086411,427.2490748,426.6896327,465.8375352,455.1769409,495.7234517,412.552018,110.0,110.7,97.0,99.0,97.2,102.2,104.3,94.66666667,68.66666667,1121.957268,6.18
2006-11-03,11/30/2006,723.26464,4.81,4.93,684.36966,866.70582,99.77,549.2937979,683.9808289,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-11-10,11/30/2006,724.11729,4.85,5.0,684.02042,866.92354,98.686,545.7540872,683.9690548,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-11-17,11/30/2006,725.29182,4.89,5.04,684.50551,864.81927,98.028,547.0967304,684.5432967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-11-24,11/30/2006,725.96297,4.95,5.1,683.70377,866.04185,94.712,549.1784909,687.140245,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-12-01,11/30/2006,726.8474,4.97,5.15,683.39742,870.67508,101.404,556.2334111,689.0883752,830.5093515,751.7186097,1601.467802,443.153083,435.040696,70.19999999777008,433.5982696,399.6364154,1588.034254,926.2078567,1594.645002,1572.858913,458.9040804,392.7896355,466.9083512,430.8110952,426.2679877,468.4114444,455.5979942,489.6346148,413.0355,110.0,107.9,97.0,97.0,102.7,100.2,102.0,95.33333333,68.33333333,1124.610037,6.16
2006-12-08,12/31/2006,723.73683,4.86,5.1,682.58183,867.20793,101.774,555.4082985,685.7009203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-12-15,12/31/2006,725.97282,4.94,5.17,682.83873,867.73024,92.494,556.5592629,691.3250154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-12-22,12/31/2006,727.06538,5.0,5.23,683.43886,865.42408,102.868,551.6367971,693.172568,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-12-29,12/31/2006,726.85438,5.06,5.29,683.53674,863.54456,98.7375,551.3791584,694.1209397,830.4290713,751.5333215,1599.857874,443.0697744,435.6708827,69.29999998642705,431.8820559,400.5513349,1589.947781,963.5934851,1579.945968,1570.380194,456.9543008,399.6364154,464.3428898,432.2807275,422.6833745,465.954757,449.7584975,486.6764924,413.1961426,108.0,110.6,97.0,98.0,102.9,100.4,103.1,96.0,68.0,1127.505018,6.3
2007-01-05,01/31/2007,723.4004,5.0,5.25,684.04182,857.14092,100.2,544.0381006,690.9184258,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007-01-12,01/31/2007,723.58857,5.02,5.32,684.61139,854.96726,90.444,546.1286195,691.172738,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007-01-19,01/31/2007,721.56517,5.05,5.31,684.29501,855.12172,94.004,539.2171942,688.5581242,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007-01-26,01/31/2007,722.35364,5.1,5.42,684.75009,858.09078,87.716,540.6274508,689.5480248,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007-02-02,01/31/2007,725.35695,5.13,5.37,684.31634,861.37121,91.918,545.3396187,690.5332346,830.7080178,752.2372665,1605.396729,443.0697744,430.1087692,72.79999998524775,435.6708827,409.6009842,1593.387446,891.4088349,1542.403686,1569.946649,462.6931678,404.1295341,457.3679519,432.8098293,423.7000863,466.3500413,457.4710979,486.6764924,413.5166557,107.0,104.3,97.0,99.0,93.1,98.5,102.4,97.33333333,69.66666667,1128.323427,6.39
2007-02-09,02/28/2007,726.3806,5.01,5.3,684.05893,862.96154,97.528,546.094629,692.66261,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007-02-16,02/28/2007,727.84978,4.95,5.24,684.21816,862.55332,95.97,551.0602175,692.3697523,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007-02-23,02/28/2007,729.2936,4.95,5.23,684.38779,865.70774,98.0775,554.43177,694.787943,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007-03-02,02/28/2007,725.45102,4.96,5.24,684.94904,864.81736,95.27,546.7891351,696.7692606,830.7470828,752.5303387,1595.176346,443.1292876,432.7702436,74.90000003571427,439.0738575,409.6009842,1600.714261,898.4818996,1564.614068,1572.795903,461.4129927,400.0033883,455.8078578,433.2048265,424.9922794,468.5805949,459.4109239,491.6324615,413.9955073,114.0,108.8,96.0,98.0,94.9,98.5,100.8,98.66666667,71.33333333,1130.052277,6.43
2007-03-09,03/31/2007,726.09301,4.93,5.19,685.21157,863.51748,93.942,546.3916547,699.4941641,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007-03-16,03/31/2007,726.39461,4.93,5.2,685.15552,861.78957,92.294,544.5400271,701.108774,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007-03-23,03/31/2007,727.75103,4.94,5.17,684.32914,864.44994,99.454,547.3194616,708.7498515,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007-03-30,03/31/2007,728.10759,4.93,5.19,684.68156,868.61841,101.574,548.8937726,711.0075522,830.3252884,753.2706753,1612.597146,443.5567402,437.0333536,71.1999999702434,432.9416684,407.7537444,1597.071326,927.3972232,1587.528025,1571.571798,459.8145571,403.7774211,454.2230386,434.7693956,424.1326753,467.8811835,456.3305982,486.8303386,414.1546164,114.0,111.9,97.0,97.0,97.2,105.4,104.7,100.0,73.0,1132.760863,6.41
2007-04-06,04/30/2007,730.25975,4.98,5.25,683.75474,868.41684,103.506,551.3590023,721.0847995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007-04-13,04/30/2007,732.69786,5.11,5.37,683.45285,868.82082,107.73,558.9269088,725.3774653,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007-04-20,04/30/2007,733.50341,5.15,5.41,683.4324,866.65705,104.998,564.070067,728.8606605,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007-04-27,04/30/2007,734.11727,5.13,5.42,683.4324,868.97925,107.328,561.4441113,729.0790712,830.131685,753.7988115,1616.013824,444.2533603,440.696312,74.90000003571427,440.3054002,401.4579594,1594.830235,931.8387276,1613.2376,1572.299588,458.0877493,400.0033883,453.2599493,434.7693956,425.561271,468.1145556,454.5420182,488.8090941,414.6304301,116.0,114.0,99.0,97.0,98.2,107.1,107.1,101.6666667,75.66666667,1135.768586,6.37
2007-05-04,05/31/2007,735.73904,5.1,5.39,683.28162,866.53545,104.5875,565.3716497,731.5284921,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007-05-11,05/31/2007,737.99814,5.18,5.46,683.17378,866.8243,107.256,566.0631381,737.5449995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007-05-18,05/31/2007,738.5386,5.26,5.54,683.8298,868.02191,106.796,570.8570991,736.8882126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007-05-25,05/31/2007,740.52282,5.3,5.54,683.79764,867.7536,103.8675,580.9252984,738.7257404,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007-06-01,05/31/2007,744.78911,5.3,5.53,683.40011,867.86999,107.146,587.0651927,750.7338754,830.0541478,752.8168331,1606.777767,444.8165437,441.5703161,70.70000000689136,432.8098293,406.0443011,1580.009002,943.0278792,1609.993504,1572.369903,460.8165695,400.9149716,454.3294782,435.7990057,426.1270434,467.6007888,457.2646994,487.4433673,414.9463861,115.0,113.5,100.0,101.0,99.4,104.5,107.1,103.3333333,78.33333333,1138.304113,6.51
2007-06-08,06/30/2007,745.43032,5.44,5.66,683.66888,866.56799,110.935,585.5616187,747.7134676,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007-06-15,06/30/2007,748.00108,5.49,5.66,683.34627,871.0781,108.366,585.6932654,748.0078555,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007-06-22,06/30/2007,747.92883,5.62,5.68,683.32795,869.78851,110.004,583.530769,747.8203611,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007-06-29,06/30/2007,746.37072,5.51,5.66,682.71958,869.94782,102.362,582.8180619,745.8422577,830.3331928,752.5443668,1606.301023,445.0152464,442.8552332,69.99999999654491,430.4065093,412.0661871,1603.808056,915.6200926,1610.100341,1570.507712,458.9040804,401.0962953,461.3138356,434.5103281,425.1348311,465.6658611,453.2599493,485.7484115,415.575319,114.0,113.7,100.0,101.0,99.9,108.1,108.7,105.0,81.0,1143.190303,6.47
2007-07-06,07/31/2007,752.88746,5.57,5.75,682.52429,872.36521,108.584,591.4367497,755.0845243,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007-07-13,07/31/2007,758.21935,5.58,5.81,682.39388,873.86372,116.134,597.8911081,757.7910151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007-07-20,07/31/2007,759.26384,5.57,5.81,682.01255,874.64883,110.4225,602.6904082,757.3407925,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007-07-27,07/31/2007,754.07384,5.38,5.66,682.15436,874.06461,108.856,593.2536922,752.4679946,830.2197499,751.7067145,1606.880025,445.1436086,445.3067408,67.99999998802473,430.1358732,396.271612,1582.744085,939.5657438,1588.653654,1574.795024,464.2465971,404.1295341,464.2465971,436.6912997,426.5492818,469.3550958,457.4710979,487.0606649,416.3559631,115.0,114.9,100.0,100.0,99.1,103.8,102.9,106.0,83.33333333,1146.657572,6.46
2007-08-03,08/31/2007,753.73235,5.34,5.61,683.02261,872.89054,105.66,596.6736309,754.2308899,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007-08-10,08/31/2007,751.12458,5.36,5.68,683.8298,869.82328,104.108,594.9887059,751.7998997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007-08-17,08/31/2007,740.1274,5.34,5.64,685.69356,869.65619,93.8525,575.6153521,729.4608251,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007-08-24,08/31/2007,749.07136,5.45,5.72,684.75806,868.93961,90.266,593.3517587,743.1133785,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007-08-31,08/31/2007,753.54248,5.57,5.85,684.43894,871.06846,100.232,597.571619,751.7868616,829.8943012,751.3923041,1610.136334,445.0852826,445.4812304,71.1999999702434,428.6341385,428.2206299,1601.437681,934.5133468,1596.643706,1575.96492,462.399194,406.2165664,470.7726774,437.3238129,429.5923936,469.7775803,458.4967479,496.144505,416.6665224,118.0,110.8,100.0,100.0,101.8,100.4,102.1,107.0,85.66666667,1149.204804,6.59
2007-09-07,09/30/2007,754.163,5.5,5.8,684.57735,873.57946,105.64,598.9036602,749.3306113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007-09-14,09/30/2007,753.37044,5.49,5.82,683.34088,876.94586,100.16,600.5268828,749.7063009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007-09-21,09/30/2007,755.9695,5.57,5.93,682.55686,880.44072,103.364,603.653351,755.9027828,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007-09-28,09/30/2007,757.37779,5.6,5.97,681.9088,880.80456,102.51,600.143963,755.2331771,830.0274966,751.9202033,1598.218245,445.5625549,450.6785284,65.7999999782023,425.561271,398.5273467,1615.891866,902.7978814,1560.785935,1570.277502,460.8165695,401.0962953,461.3138356,438.2026635,429.1828367,463.8968532,454.3294782,491.7056947,416.8214411,117.0,113.6,100.0,100.0,98.6,105.7,105.6,108.0,88.0,1152.03409,6.74
2007-10-05,10/31/2007,759.89155,5.55,5.93,682.0453,879.94073,111.085,607.6379979,761.5480679,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007-10-12,10/31/2007,761.40358,5.61,6.02,682.2633,881.30678,113.444,608.3542235,774.1533589,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007-10-19,10/31/2007,758.58396,5.55,5.97,681.99072,884.45363,107.718,606.9166055,769.0752304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007-10-26,10/31/2007,761.4835,5.51,5.96,681.30049,887.62037,100.35,610.724558,782.7687373,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007-11-02,10/31/2007,761.0526,5.54,6.01,681.02527,890.89465,104.874,604.3867226,789.0137076,830.0647483,751.6712033,1621.746576,445.7713717,453.0123312,69.99999999654491,430.2712828,411.9037175,1612.574457,1020.470264,1592.914469,1578.052228,462.3010104,404.4804117,457.9852378,437.3238129,433.9901708,470.7335001,458.9040804,499.2471323,416.9761202,116.0,112.5,99.0,101.0,107.3,103.2,105.3,106.3333333,86.0,1154.329559,6.82
2007-11-09,11/30/2007,759.61261,5.43,5.94,680.99219,891.09852,101.48,601.9274248,779.1295521,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007-11-16,11/30/2007,756.33044,5.53,6.07,682.16526,889.71786,96.944,596.1958493,769.0313455,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007-11-23,11/30/2007,748.03606,5.72,6.27,683.59907,892.79744,91.42,584.8661736,756.6202313,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007-11-30,11/30/2007,755.27621,5.69,6.47,682.57314,886.2103,96.324,596.0386592,769.7489097,829.5164855,751.1692395,1620.831983,446.1761603,459.9554447,74.19999998713858,437.9523504,410.2643365,1622.954859,991.4180182,1621.948703,1578.89229,466.5324109,410.0989105,457.6770711,437.9523504,433.8597077,470.5675032,460.5170186,495.5827058,417.2847624,115.0,114.7,99.0,100.0,105.7,104.7,106.4,104.6666667,84.0,1158.044952,6.82
2007-12-07,12/31/2007,756.75111,6.0,6.81,682.36125,886.33113,105.11,597.7112041,767.0134636,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007-12-14,12/31/2007,754.70005,5.82,6.71,683.53459,889.06193,102.078,598.5018818,758.9730283,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007-12-21,12/31/2007,753.8133,5.76,6.74,684.66243,890.24093,98.2475,596.0876465,757.2261186,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007-12-28,12/31/2007,754.80975,5.7,6.77,684.17223,891.79865,105.39,599.1164502,759.7230727,830.1521675,751.1958514,1618.854405,446.579317,461.6011209,75.80000002665689,434.2505877,435.0277936,1597.086499,945.3364979,1559.106256,1580.058512,469.9570861,421.9507705,464.9187071,439.4449155,433.7290741,471.6784903,461.6110126,490.0820428,417.5924549,112.0,111.5,99.0,100.0,101.9,103.3,106.8,103.0,82.0,1159.830835,7.16
2008-01-04,01/31/2008,753.04263,5.83,6.91,684.42829,894.24462,105.075,606.5852837,763.0956285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-01-11,01/31/2008,748.56431,5.69,6.75,684.32701,891.15374,100.458,598.5345866,761.1600036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-01-18,01/31/2008,745.86013,5.43,6.6,684.88542,889.83522,102.992,589.1809944,753.0565828,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-01-25,01/31/2008,743.39088,5.39,6.45,685.28977,890.28339,91.812,582.3933076,747.6194879,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-02-01,01/31/2008,739.91106,5.25,6.29,685.0391,889.66714,98.242,570.1747071,736.4357003,830.0918783,751.5395925,1619.179592,447.1410196,465.2244593,72.9999999891674,435.6708827,410.7589789,1574.616391,907.1308163,1560.006144,1579.769072,469.8660529,423.5554731,461.5120517,440.3054002,435.6708827,470.7442438,462.8886713,494.2356453,417.5924549,112.0,109.6,98.0,101.0,104.3,102.4,101.7,102.6666667,86.66666667,1160.218099,7.26
2008-02-08,02/29/2008,743.63638,5.33,6.38,684.77133,893.54388,97.09,581.6158325,746.8376276,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-02-15,02/29/2008,743.53023,5.22,6.26,685.13436,896.03098,96.124,582.2957134,755.5784793,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-02-22,02/29/2008,743.0381,5.3,6.23,685.5198,899.52875,99.266,585.5873893,758.840975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-02-29,02/29/2008,744.51956,5.23,6.14,684.54755,902.45857,97.28,587.2568392,762.2409516,830.4964842,751.256674,1605.579462,448.0626851,468.6473637,72.20000000730808,435.2855257,405.5257174,1603.181487,887.3888135,1520.132455,1577.034505,468.3056725,426.1270434,463.5699391,440.5498991,434.8986781,463.9769661,466.7205577,494.7340444,417.438727,115.0,108.9,98.0,100.0,104.8,103.8,103.3,102.3333333,91.33333333,1161.807166,6.93
2008-03-07,03/31/2008,741.69616,5.27,6.1,685.59355,904.45441,91.778,581.702187,756.9174406,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-03-14,03/31/2008,737.79214,5.41,6.21,690.52521,907.56043,83.688,574.0628576,752.2627355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-03-21,03/31/2008,740.5915,5.4,6.08,691.09502,900.14026,80.754,576.9944677,754.7633531,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-03-28,03/31/2008,743.94594,5.36,6.07,690.07005,903.84115,96.154,582.6000107,761.5125826,830.2094334,751.0304996,1625.454777,449.3568009,477.3815312,71.60000000239143,432.8098293,413.1961426,1601.235472,899.6651979,1570.498837,1575.133735,468.3981366,430.1358732,461.0157727,441.1585437,436.4371699,462.7954638,463.5699391,498.7025428,417.2847624,107.0,107.7,101.0,101.0,90.5,105.4,102.1,102.0,96.0,1164.282678,6.92
2008-04-04,04/30/2008,747.67498,5.27,6.05,688.13343,904.17752,100.686,585.636049,757.2065647,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-04-11,04/30/2008,748.42057,5.12,5.87,688.33089,907.14765,102.9075,586.9579359,753.0217085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-04-18,04/30/2008,747.98077,5.16,5.9,690.59537,911.24213,100.814,584.5368839,750.2065066,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-04-25,04/30/2008,750.91599,5.16,5.87,690.36469,912.17665,103.446,583.0092019,751.9068565,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-05-02,04/30/2008,752.20053,5.16,5.84,691.78541,910.36244,104.26,583.1706509,751.198381,829.7822249,752.4408645,1627.415879,451.4588808,482.9752701,74.19999998713858,436.0547603,417.1305603,1604.54185,955.6550753,1577.464389,1578.318516,469.6837375,433.5982696,459.9152114,442.0044702,436.5643155,461.7484058,464.7271362,500.327494,417.438727,109.0,110.5,100.0,101.0,94.9,103.6,102.8,96.33333333,85.0,1166.781673,6.91
2008-05-09,05/31/2008,750.86227,5.42,6.14,695.115,917.10951,99.6175,578.188484,755.7201324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-05-16,05/31/2008,754.37393,5.49,6.24,694.44247,917.142,95.1925,583.314268,756.4736277,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-05-23,05/31/2008,751.09449,5.62,6.34,695.25852,920.82143,96.97,578.2716876,759.5020193,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
