date_m,date_w,KORCOMP,KOBDY10,KOCBNG3,USSKORW,GSCITOT,A001,USEPUPO,KORCNST,KORMACH,KORMCMP,KORELEC,KORSERV,KORFBEV,KORWHLS,KOUN%TOTQ,KOEMPTOTO,KOEMPMANF,KOEMPCONF,KOEMPWREP,KOPOPACTE,KOHWRWEMP,KOEXPGDSA,KOEXCHINA,KOEXPSCOH,KOEXPMOVH,KOIMPGDSA,KOIMPCONA,KOIMPGDDA,KOEXPPRCF,KOIMPPRCF,KONETTRDF,KOWRCCNSE,KOWRCDURE,KOWRCSEME,KOWRCNODE,KOCREU..A,KOCSMTTOA,KOCONPRCF,KOPROPRCF,KOPPSRM.F,KOCPCOREF,KOCPEXFEF,KOEQUIPTE,KOEQUIMAE,KOEQUITTE,KONEWCONA,KOCONPMTH,KOCONSTRP,KOVALCONA,KOPSMANUG,KOMSCAPGG,KOMSCONGG,KOPIMANUG,KOPICAPGG,KOPICONGG,KOSIAI..E,KOSIAWRTE,KOSIATRNE,KOSIAHOTE,KOSIARRLE,KOSSBFMBE,KOIPALL.G,KOIPMIMAG,KOIPCHXPG,KOIPCOMPG,KOIPVECHG,KOIPXBSBG,KOMPRI30G,KOMPCAPGG,KOMPCONDG,KOMPCONNG,KOMPCONGG,KOCYLEADR,KOROCOINF,KOBSESI.R,KOCOBUSIR,KOBSIBAPR,KOBSISAPR,KOBSIHAPR,KOBSIYAPR,KOBSIFAPR,KOBSIBMPR,KOBSIIMPR,KOBSIBNPR,KOCNFBUSR,KOBSIIMER,KOBSIXMER,KOBSIRMER,KOBSIBNER,KOBSIBCOQ,KOBSIBMAR,KOBSIBNMR,KOBFDSAAF,KOBFXSAAF,KOBFINAAF,KOBSIEMAR,KOBFPRAAF,KOBSIBCEQ,KOBUSINVR,pmiall,pmiout,pmioir,KOCNFCONR,KOCSHHLMR,KOCSHHEMR,KOCSPHIMR,KOCSPSPMR,KOCSECDMR,KOCSECEMR,KOCSEMEMR,KOCSEOHSR,KOCSEOHDR,KODBLNHSA,KODBLNEQA,KODBLNSPA,KOLRLTCO,KOLRLTHH,KOGDP...D,KOCNPER.D,KOCNGOV.D,KOGFCF..D,KOGCFCNSD,KOGCFFNVD,KOEXNGS.D,KOIMNGS.D
09/30/1997,09/05/1997,655.23938,11.25000,12.35000,680.94807,814.58222,,18.42,554.8414387,644.6084832,682.0900253,756.9463391,,691.0611197,589.718134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09/30/1997,09/12/1997,655.01227,11.25000,13.10000,681.20150,814.10208,,23.75,556.0989276,646.7046339,682.8712072,758.1082332,,690.5572899,589.4760897,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09/30/1997,09/19/1997,653.54735,11.25000,13.00000,681.73928,813.82989,,23.07,552.1340911,645.7209119,681.4125686,755.8542825,,689.5794028,588.8240636,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09/30/1997,09/26/1997,645.87457,11.25000,13.20000,681.86508,818.21847,,11.77,546.472124,641.4376569,674.9111186,747.4306958,,686.0139425,582.770956,2.451403284,995.8635085,839.6913704, , ,998.5699137,394.4026739,933.559851,1389.471815,,,935.4092517,1434.651756,1526.407266,483.0391577,411.626912,532.7050585,391.4021008,344.3618098,424.1326753,398.7130478, , ,405.1784948,421.5676847,346.9478889,409.1841432,412.7295662,386.0729711,387.3282177,397.5936331,1557.028812,893.616665,,1537.43107,365.58396,387.9499814,427.1095074,377.9633817,427.9440046,414.1546164,,,,,,,,355.5348061,389.5893623,168.6398954,389.1820298,407.0734697,,396.8403339,417.438727,432.677816,424.8495242,368.8879454,369.3866996,,,65,87,95,65,,71,77,57,85,82,104,102,74,70.2,73,65,92,91,78,94,86,83.6,79,,,,100,77,95,102,112,44,82,61,,,991.5919949,1027.543035,1207.047111,11.71,12.42,1109.710573,1105.368898,1075.620499,1148.26877,1133.166681,1157.452374,1167.540137,1183.683367
10/31/1997,10/03/1997,645.62201,11.25000,12.57000,681.72286,820.13174,,29.62,548.309424,639.8628212,674.0282925,746.6267601,,685.0168538,583.609646,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/31/1997,10/10/1997,641.31966,11.25000,13.25000,681.85415,819.46546,,85.43,545.8648905,637.643779,669.7083629,740.7463331,,681.2675073,581.4697535,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/31/1997,10/17/1997,637.24491,11.25000,13.15000,681.87601,817.81505,,40.7,539.6849623,626.661214,665.0201426,734.4583386,,678.4649352,578.160734,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/31/1997,10/24/1997,634.72316,11.25000,13.10000,683.45392,820.22413,,113.96,537.6712564,620.0610589,661.345133,731.6747493,,671.4413219,576.3685267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/31/1997,10/31/1997,615.44121,11.25000,12.65000,687.16098,819.96648,,179.79,524.6286958,610.2961198,638.7888911,701.5990658,,650.2175164,561.9639707,2.45850599,995.5801975,839.3088485, , ,998.3511491,394.5851559,943.0704224,1403.637552,,,944.0732946,1438.247357,1538.906053,483.6440625,413.2924044,532.4131301,390.6004933,332.8626689,428.0824129,399.2680908, , ,405.1784948,421.3607983,348.0316586,409.2843436,412.9228964,383.9452313,384.3744165,397.4058396,1544.131176,923.1024963,,1537.747089,364.5449896,385.0147602,426.4087337,378.4189634,430.8110952,412.3903364,,,,,,,,352.9297384,389.1820298,156.8615918,387.3282177,408.7655574,,392.1973336,417.1305603,431.7488114,423.5554731,368.6376324,369.3866996,,,,,,,,,,,,,,,,66,73,61,98,94,75,91,91,90,85,,,,91.66666667,71.66666667,85.33333333,92.66666667,104.3333333,36,70,52,,,992.6857339,1029.172172,1209.00651,11.62,12.45,1110.949393,1106.501609,1076.532752,1147.534563,1134.668053,1153.183613,1164.534353,1180.985416
11/30/1997,11/07/1997,624.53895,11.25000,12.85000,688.74505,817.60288,,80.28,529.5663849,618.62292,650.5410298,717.8049556,,661.7429716,567.280767,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/30/1997,11/14/1997,625.38480,11.40000,13.95000,689.41633,816.49086,,44.76,529.3706754,621.0660316,652.2019266,715.652759,,666.3924209,569.4203408,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/30/1997,11/21/1997,622.66750,12.40000,15.15000,695.93985,812.12754,,70.21,525.6765939,622.7050371,648.0826465,714.9610667,,657.9334542,563.6894529,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/30/1997,11/28/1997,602.08049,13.95000,16.30000,706.51863,809.58670,,73.04,483.5090722,602.4850966,631.7994667,703.1882592,,640.0689246,533.1752143,3.003029613,995.7945908,840.0052951, , ,999.0489221,393.9911848,937.8719179,1400.950703,,,936.8209046,1425.297033,1525.500511,488.0602536,417.8992036,531.4289136,387.9499814,332.1432413,420.9160237,397.9681654, , ,405.2654135,421.8919297,354.0379446,409.3677673,413.0033405,381.3307032,385.0147602,385.4393893,1527.889653,913.8092208,,1534.716039,362.4340933,384.3744165,425.4193263,379.5489189,431.3480092,412.3903364,,,,,,,,351.7497837,390.197267,156.8615918,386.0729711,411.7409835,,392.7896355,412.552018,429.0459441,420.0204953,368.1351188,369.3866996,,,,,,,,,,,,,,,,61.4,60,62,90,92,70,99,79,75.6,77,,,,83.33333333,66.33333333,75.66666667,83.33333333,96.66666667,28,58,43,,,993.6288666,1030.459317,1209.466779,12.17,12.5,1108.825952,1105.424159,1076.483987,1145.227734,1134.051492,1147.369513,1165.168572,1174.948903
12/31/1997,12/05/1997,607.33210,14.60000,19.24000,711.39561,808.08440,,56.43,464.5640119,607.502414,633.9053337,709.4906819,,638.6104609,524.4389025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/31/1997,12/12/1997,585.98741,14.50000,25.35000,744.71684,805.39093,,52.95,449.4350351,578.2223901,609.3953444,687.2552882,,612.0385327,506.3670404,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/31/1997,12/19/1997,598.39867,14.80000,26.80000,734.60102,805.86469,,35.64,472.2241858,593.5476037,619.6810659,695.5764186,,627.0799378,524.3016051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/31/1997,12/26/1997,592.73259,17.15000,27.65000,731.35537,804.08688,,49.9,469.5833221,586.9353409,612.4792794,688.9367251,,624.0217364,513.5680783,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/31/1997,01/02/1998,593.04133,17.15000,29.65000,743.30753,801.28101,,266.96,469.5833221,586.9353409,612.4792794,688.9367251,,624.0217364,513.5680783,3.176857318,995.7479403,839.0790595, , ,999.1810652,392.0651195,942.7699948,1409.017502,,,923.1679857,1392.401782,1515.055978,515.4216023,440.329877,530.7425759,384.3744165,310.9060959,412.8745989,400.5513349, , ,407.7706921,428.2068168,378.1230715,409.9166253,413.4686442,371.1130063,378.4189634,360.004824,1528.478128,956.640513,,1527.13377,362.1670704,383.081295,422.8292535,378.6459782,431.0799125,413.6765278,,,,,,,,349.9533282,386.0729711,166.7706821,367.8829118,414.472077,,388.567903,402.8916757,428.4964922,417.1305603,365.8420247,368.8879454,,,58,76,94,58,,63,69,52,83,81,102,98,79,36,35,37,63,84,41,112,51,65.9,70,,,,75,61,66,74,89,20,46,34,,,995.6283967,1031.798508,1204.428698,14.98,13.22,1108.555369,1098.780679,1076.162923,1139.418103,1130.330713,1136.719007,1171.740823,1164.820942
01/31/1998,01/09/1998,602.58660,17.15000,24.50000,750.19105,798.07625,,55.25,465.7762636,597.0751506,624.6804197,704.6925742,,632.4914364,527.5560379,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01/31/1998,01/16/1998,619.05203,16.35000,24.10000,738.89461,798.88653,,71.67,474.3452774,621.863996,645.3499007,730.5295736,,646.4572727,544.3931715,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01/31/1998,01/23/1998,618.79766,16.25000,22.65000,746.45098,797.58396,,182.61,465.3007515,616.5690926,645.783659,732.9861158,,643.0187111,541.5700322,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01/31/1998,01/30/1998,632.49502,15.95000,19.15000,733.00775,800.96505,,126.04,467.3389425,633.1359491,660.0931161,750.0241992,,654.770321,548.8152294,4.194744384,992.2470727,834.7367046, , ,996.5098041,392.9847973,910.5030522,1359.034872,,,892.0312216,1353.090774,1473.504403,536.298088,456.7052864,531.0641116,371.1130063,292.8523524,413.6765278,382.6465117, , ,410.1154654,432.3602715,394.951145,412.049952,415.261347,359.7312261,364.5449896,351.4526067,1517.068887,872.2091302,,1523.728543,354.0959324,380.4437795,412.8745989,376.1200116,427.8054044,409.4344562,,,,,,,,344.0418095,384.8017675,170.4748092,344.3618098,416.6665224,,379.9973502,387.7431561,422.0977213,408.4294226,363.2309103,367.3765816,,,,,,,,,,,,,,,,36.3,32,30,47,83,32,118,47,38.6,37,,,,72,56.66666667,65.66666667,69.33333333,83.66666667,22,47.66666667,36.66666667,,,996.756503,1033.047277,1208.576655,17.44,15.31,1103.120683,1089.938864,1076.468345,1130.558081,1124.409214,1120.661549,1176.35935,1144.399284
02/28/1998,02/06/1998,629.24021,15.20000,18.47000,735.27616,799.21605,,60.39,464.9187071,630.3955079,656.626447,746.1065514,,657.4308461,556.4673652,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02/28/1998,02/13/1998,622.69318,15.20000,20.70000,739.04900,797.35620,,27.95,458.6089298,623.2703387,654.770321,745.6258118,,653.0163087,543.0660554,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02/28/1998,02/20/1998,625.79166,15.20000,20.70000,741.30657,796.06621,,44.92,456.5493369,631.8463482,658.3948496,752.6841409,,654.1116576,543.7992349,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02/28/1998,02/27/1998,630.70414,15.20000,21.20000,739.84802,794.13881,,56.56,464.053733,636.1008825,664.4414538,758.468161,,658.7921847,550.003297,4.916146355,992.1512129,831.8374128, , ,997.4613082,392.8026839,932.5621347,1381.482732,,,897.266512,1360.06687,1490.246853,532.4131301,454.4889255,532.3351384,374.0047741,295.4910279,417.8992036,385.2273001, , ,411.8223836,434.8728349,386.2832761,413.1961426,416.2314689,358.0737295,360.5497845,359.7312261,1536.082677,866.9399124,,1517.20273,352.0460802,380.8882247,407.7537444,376.3522997,424.563401,408.2609306,,,,,,,,345.3157121,381.1097087,177.4952351,346.260601,438.5769621,,385.8622229,391.0021003,420.7673248,407.2439727,362.1670704,365.8420247,,,,,,,,,,,,,,,,43.8,41,31,49,92,41,117,57,41,32,,,,69,52.33333333,65.33333333,64.66666667,78.33333333,24,49.33333333,39.33333333,,,996.9162927,1033.730361,1209.804469,17.09,15.87,1102.75286,1088.644694,1077.090106,1129.637876,1123.076625,1119.748552,1177.619163,1147.834546
03/31/1998,03/06/1998,625.87207,15.20000,19.55000,739.87863,791.79297,,33.11,464.5351976,633.8770741,658.9077773,750.8584299,,655.9997601,545.7668785,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03/31/1998,03/13/1998,628.44326,15.20000,20.20000,732.67945,790.30642,,38.75,469.3638834,639.5161426,661.8338369,752.4140199,,660.728512,549.0135356,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03/31/1998,03/20/1998,626.52062,15.20000,19.20000,727.82838,790.98310,,44.02,468.7947612,634.7861953,658.4943315,747.9723038,,662.6982615,548.5750835,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03/31/1998,03/27/1998,622.07492,15.20000,19.20000,722.80981,795.82692,,67.52,469.5102293,628.8768926,652.6948637,740.7924323,,656.8358771,543.5990172,5.6382864,991.6325295,829.8593061, , ,997.6394089,392.4424489,939.3435296,1393.860833,,,902.2528612,1392.091867,1495.297522,527.8165678,450.4023004,532.6564629,375.8871826,294.4438979,413.9955073,390.6004933, , ,411.6595171,434.6528982,380.7106835,414.1546164,417.0224773,343.0756184,343.7207819,349.0428515,1533.799486,863.9941657,,1521.343862,349.6507561,364.2835516,406.9026754,374.4787086,422.8292535,403.2469159,,,,,,,,340.7841924,382.6465117,172.2766598,334.6389145,416.9761202,,369.8829785,384.3744165,416.6665224,402.1773869,362.700405,364.5449896,,,32,43,118,37,,35,49,28,65,72,95,90,60,46.8,49,41,59,103,43,117,69,47.6,43,,,,66,48,65,60,73,26,51,42,,,997.1463908,1033.090331,1210.263639,17.14,16.24,1101.605727,1087.462892,1077.52612,1125.39081,1121.05174,1111.10196,1176.411019,1140.711408
04/30/1998,04/03/1998,607.40809,15.20000,18.30000,727.65564,793.74747,,110.42,459.2186258,605.9473601,634.4231866,717.0911537,,646.4307891,526.4398573,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
04/30/1998,04/10/1998,614.90878,15.20000,19.00000,723.34554,792.86078,,81.65,460.6369467,621.1523345,645.9419204,732.7399388,,653.3279988,529.6315364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
04/30/1998,04/17/1998,610.97586,15.20000,19.20000,723.27331,793.07061,,38.39,455.5979942,616.4408942,642.0157781,730.7618057,,648.2235412,525.096367,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
04/30/1998,04/24/1998,602.72177,15.20000,19.70000,721.81768,790.82769,,45.01,434.315586,606.0010652,635.1182357,726.5485666,,640.9171089,509.3075126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
04/30/1998,05/01/1998,604.31553,15.20000,19.20000,719.70610,792.45282,,141.98,435.0793932,609.805181,637.0465892,730.6202486,,641.9929779,511.0058217,6.347299666,990.6476082,827.4785968, , ,997.3442628,392.0696743,939.7703283,1395.059986,,,901.2938395,1393.546546,1494.62999,515.4562463,440.8181592,533.0009813,374.0047741,294.4438979,407.2439727,389.9950424, , ,412.0012309,434.743519,370.1548857,414.3293444,417.1922697,335.6897123,334.6389145,351.7497837,1461.775056,835.5379895,,1516.932978,349.3472658,364.5449896,406.9026754,372.8100167,419.8704578,399.6364154,,,,,,,,339.785848,381.3307032,174.0466175,337.4168709,421.9507705,,371.3572067,384.1600541,416.2003211,401.6383021,364.2835516,363.758616,,,,,,,,,,,,,,,,59.5,65,58,73,100,63,115,73,53.2,46,,,,65.66666667,46.33333333,62.66666667,62,73.33333333,25.33333333,50,41,,,997.1725472,1033.812628,1210.992346,17.19,16.33,1101.512776,1088.49787,1077.613631,1123.060462,1117.813212,1108.557105,1176.227481,1149.594712
05/31/1998,05/08/1998,592.16857,15.20000,18.90000,723.45379,790.21767,,44.58,416.9297415,596.6685056,626.7750682,718.1956897,,633.8417384,502.0057433,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05/31/1998,05/15/1998,586.59864,15.15000,19.00000,725.62972,788.20998,,16.54,396.3286299,587.807186,620.722088,715.4490349,,626.0517928,489.5822842,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05/31/1998,05/22/1998,586.83643,15.20000,19.10000,723.16487,786.21199,,90.98,405.1784948,586.5107358,619.0991407,705.9119222,,627.2952475,496.270476,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05/31/1998,05/29/1998,581.89844,15.20000,19.00000,724.92151,786.02082,,40.44,404.7776926,582.1980239,613.8482708,703.7581064,,623.6819587,495.6319894,7.00136506,990.1301665,826.0026275, , ,997.3802949,392.08344,933.3295078,1394.57622,,,893.4107177,1390.764114,1485.081592,512.9306824,439.2471893,532.471584,374.0047741,287.356464,409.9332104,390.6004933, , ,411.4963849,433.6506119,366.9186821,414.3293444,417.0224773,330.6886702,332.8626689,330.3216973,1430.368783,833.3991247,,1515.245076,349.0428515,367.6300672,405.3522568,371.6008122,417.1305603,397.7810746,,,,,,,,341.1147713,383.7299459,172.2766598,336.729583,447.7336814,,374.9504076,383.9452313,415.1039906,401.4579594,364.805746,363.4951112,,,,,,,,,,,,,,,,60.4,67,65,77,98,67,115,70,63.5,64,,,,65.33333333,44.66666667,60.33333333,64,73.66666667,24.66666667,49,40,,,997.4630777,1034.315439,1210.760719,17.04,16.5,1102.021533,1089.18282,1078.327102,1122.220315,1115.698357,1107.999698,1176.636419,1146.513204
06/30/1998,06/05/1998,583.34355,15.20000,18.70000,724.02912,784.59562,,102.93,401.0962953,581.8152284,612.3281972,699.9002671,,627.5402118,499.2199732,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06/30/1998,06/12/1998,571.07250,14.80000,17.50000,724.31555,780.47531,,34.02,396.9725716,573.6410994,600.5293485,685.7209074,,620.7603624,486.9916227,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06/30/1998,06/19/1998,574.70335,13.80000,17.00000,723.94303,781.07905,,122.24,397.3682386,576.7727069,605.3476442,694.0977266,,623.0835716,487.1756295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06/30/1998,06/26/1998,569.89039,13.40000,17.00000,723.45379,782.57605,,11.81,391.3621727,569.980792,599.0063566,688.1154597,,621.1021675,482.7833622,7.512746274,989.6878763,824.9931578, , ,997.3086374,390.9045625,935.0877318,1383.179622,,,895.495755,1392.568158,1488.065189,512.1580188,438.1901627,531.1579041,374.2420221,287.356464,407.7537444,391.9991175, , ,411.0709916,433.5589949,368.5624161,414.234076,416.8369198,326.1935314,326.1935314,343.0756184,1496.10268,841.4052432,1454.361553,1513.807201,348.4312288,362.700405,407.5841091,372.5693427,419.8704578,399.4524227,,,,,,,,339.4508394,383.7299459,166.7706821,340.4525172,440.7938016,,369.1376334,387.9499814,414.6304301,402.1773869,365.58396,363.2309103,,,41,45,114,48,,46,56,34,47,52,105,59,41,58.8,60,67,69,92,70,117,67,64.4,66,,,,65,43,58,66,74,24,48,39,,,998.055044,1034.304486,1207.963546,16.52,16.45,1101.593478,1089.579763,1078.19017,1121.429942,1114.477202,1106.476235,1176.776666,1151.051224
07/31/1998,07/03/1998,573.18191,12.80000,14.80000,721.96420,782.21482,,45.01,392.4149185,577.8735328,603.9659296,693.4075834,,624.3642491,486.1980595,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
07/31/1998,07/10/1998,573.42470,12.30000,15.05000,718.15919,779.17914,,17.55,393.2805545,578.6559901,604.4341587,692.818516,,625.5980342,490.0448335,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
07/31/1998,07/17/1998,580.01527,12.30000,14.80000,715.81248,778.75521,,17.9,396.9348072,582.4228628,610.7290113,702.9034418,,629.65014,494.071342,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
07/31/1998,07/24/1998,584.00310,12.00000,13.25000,712.71317,775.59299,,42.29,404.7078236,587.313136,613.4438716,703.3453573,,629.3733462,495.9833107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
07/31/1998,07/31/1998,583.86921,11.80000,12.30000,711.47694,774.22371,,76.85,417.8992036,587.9023468,610.8313814,696.4693113,,627.7432652,498.6684073,8.190568758,989.0639873,824.0782547, , ,997.115321,390.4330542,921.2716048,1368.416535,,,886.6644125,1383.93511,1473.544385,506.9972813,434.0423085,531.226958,373.7669618,285.6470206,407.9230924,391.4021008, , ,411.0709916,433.0601753,364.3097261,414.0750935,416.8369198,327.7144733,328.8401888,336.0375387,1482.389714,812.7404563,1431.989146,1514.452146,346.885603,360.2776755,407.9230924,369.8829785,414.3134726,394.1581808,,,,,,,,336.729583,380.8882247,170.4748092,319.4583132,437.7014093,,363.4951112,383.5141961,412.8745989,400.0033883,366.3561646,363.2309103,,,,,,,,,,,,,,,,62.8,61,73,70,87,73,117,69,61.8,71,,,,64.66666667,43.66666667,57.66666667,66,73.66666667,25,46,37,,,998.6453675,1034.369219,1208.455678,15.51,15.74,1103.354362,1090.384277,1079.057841,1120.858553,1113.458439,1104.669415,1174.19227,1145.814986
